Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
PG,Jeff Teague,7700,NY@Ind 07:00PM ET,36.155,Ind,1,0,42.179,26.542,40.750,57.250,13.000,46.200,0.187,-7.000,217.000
SF,Carmelo Anthony,7600,NY@Ind 07:00PM ET,37.671,NY,0,0,33.357,27.972,41.438,53.000,11.000,45.600,0.265,7.000,217.000
C,Andre Drummond,7600,Det@Por 10:00PM ET,38.007,Det,0,0,38.607,29.325,42.312,28.000,28.000,45.600,0.258,3.500,214.500
PF,Paul Millsap,7500,Atl@Dal 08:30PM ET,38.492,Atl,0,0,38.679,27.375,44.812,42.500,3.500,45.000,0.291,-1.500,197.000
SF,Gordon Hayward,7400,Uta@Min 08:00PM ET,37.708,Uta,0,0,36.393,29.143,34.688,23.000,5.500,44.400,0.252,-4.500,193.000
C,Nikola Jokic,7300,Den@OKC 08:00PM ET,30.917,Den,0,1,38.786,21.145,41.438,42.250,12.000,43.800,0.177,8.000,221.000
C,Myles Turner,7200,NY@Ind 07:00PM ET,33.042,Ind,1,0,38.536,25.074,42.188,58.250,22.000,43.200,0.169,-7.000,217.000
C,Rudy Gobert,7100,Uta@Min 08:00PM ET,35.608,Uta,0,0,39.464,26.750,38.625,41.500,15.000,42.600,0.218,-4.500,193.000
PF/C,LaMarcus Aldridge,7100,Cha@SA 08:30PM ET,33.083,SA,1,0,34.429,25.056,38.000,38.500,18.750,42.600,0.183,-11.000,209.000
PG,Jrue Holiday,7000,NO@Bos 07:30PM ET,32.773,NO,0,0,29.464,27.042,36.125,30.000,24.000,42.000,0.123,6.000,212.000
C,Dwight Howard,7000,Atl@Dal 08:30PM ET,36.656,Atl,0,0,36.821,25.768,29.688,31.500,7.000,42.000,0.330,-1.500,197.000
PF,Kristaps Porzingis,7000,NY@Ind 07:00PM ET,38.015,NY,0,0,43.786,29.632,45.500,38.500,28.000,42.000,0.361,7.000,217.000
PG,Reggie Jackson,7000,Det@Por 10:00PM ET,29.353,Det,0,0,26.250,22.750,42.125,41.250,11.000,42.000,0.109,3.500,214.500
SG/SF,Nicolas Batum,6900,Cha@SA 08:30PM ET,36.257,Cha,0,1,37.500,27.750,32.312,20.500,10.500,41.400,0.307,11.000,209.000
C,Al Horford,6700,NO@Bos 07:30PM ET,36.750,Bos,1,0,39.357,28.712,34.625,47.000,20.500,40.200,0.365,-6.000,212.000
SG,Victor Oladipo,6600,Den@OKC 08:00PM ET,28.705,OKC,1,0,26.643,19.750,29.938,32.250,29.000,39.600,0.163,-8.000,221.000
PG,Dennis Schroder,6500,Atl@Dal 08:30PM ET,32.319,Atl,0,0,37.857,24.368,35.000,37.500,1.000,39.000,0.240,-1.500,197.000
SF/PF,Harrison Barnes,6400,Atl@Dal 08:30PM ET,31.785,Dal,1,0,33.964,24.484,37.688,33.500,22.500,38.400,0.213,1.500,197.000
PG,George Hill,6300,Uta@Min 08:00PM ET,32.808,Uta,0,1,37.000,18.812,27.750,7.250,20.000,37.800,0.329,-4.500,193.000
SF/PF,Tobias Harris,6200,Det@Por 10:00PM ET,28.191,Det,0,0,23.464,20.592,31.062,32.500,23.500,37.200,0.162,3.500,214.500
SG,Avery Bradley,6100,NO@Bos 07:30PM ET,33.893,Bos,1,0,31.857,27.044,35.875,45.250,17.500,36.600,0.381,-6.000,212.000
SG,Zach LaVine,6100,Uta@Min 08:00PM ET,31.650,Min,1,0,35.536,24.389,28.125,19.250,1.000,36.600,0.310,4.500,193.000
SG,Dwyane Wade,6100,Tor@Chi 08:00PM ET,32.848,Chi,1,0,28.750,24.817,26.312,24.500,2.000,36.600,0.344,1.500,207.000
SF,Andrew Wiggins,6000,Uta@Min 08:00PM ET,32.778,Min,1,0,33.964,23.368,36.438,48.750,1.000,36.000,0.391,4.500,193.000
PG,Deron Williams,6000,Atl@Dal 08:30PM ET,28.089,Dal,1,0,29.143,19.500,28.125,33.500,23.000,36.000,0.196,1.500,197.000
PG,Derrick Rose,5900,NY@Ind 07:00PM ET,30.258,NY,0,0,28.000,24.053,29.812,26.000,17.500,35.400,0.300,7.000,217.000
C,Mason Plumlee,5900,Det@Por 10:00PM ET,30.375,Por,1,0,30.357,22.988,34.250,34.250,5.000,35.400,0.308,-3.500,214.500
C,Pau Gasol,5800,Cha@SA 08:30PM ET,29.522,SA,1,0,31.571,22.042,30.188,38.250,24.500,34.800,0.295,-11.000,209.000
C,Steven Adams,5700,Den@OKC 08:00PM ET,27.216,OKC,1,0,28.571,21.079,33.688,29.500,17.000,34.200,0.184,-8.000,221.000
SF/PF,Wilson Chandler,5600,Den@OKC 08:00PM ET,29.659,Den,0,0,23.000,20.559,26.188,24.750,11.000,33.600,0.370,8.000,221.000
PF,Thaddeus Young,5500,NY@Ind 07:00PM ET,25.351,Ind,1,0,30.214,19.793,23.250,23.500,20.000,33.000,0.201,-7.000,217.000
SG,Kentavious Caldwell-Pope,5500,Det@Por 10:00PM ET,26.696,Det,0,0,25.500,17.264,28.438,16.000,10.000,33.000,0.281,3.500,214.500
SF,Danilo Gallinari,5400,Den@OKC 08:00PM ET,28.864,Den,0,0,29.250,23.044,31.125,20.750,7.000,32.400,0.319,8.000,221.000
C,Joakim Noah,5400,NY@Ind 07:00PM ET,22.953,NY,0,0,24.857,14.903,31.562,18.750,18.500,32.400,0.191,7.000,217.000
SF,Jae Crowder,5300,NO@Bos 07:30PM ET,25.955,Bos,1,0,22.107,19.583,24.062,14.500,20.000,31.800,0.205,-6.000,212.000
PF/C,Gorgui Dieng,5300,Uta@Min 08:00PM ET,27.639,Min,1,0,25.821,20.188,29.750,37.250,1.500,31.800,0.310,4.500,193.000
SG,Wesley Matthews,5300,Atl@Dal 08:30PM ET,26.486,Dal,1,0,26.179,19.903,24.500,20.000,26.000,31.800,0.258,1.500,197.000
PF/C,Derrick Favors,5200,Uta@Min 08:00PM ET,20.330,Uta,0,0,19.929,13.788,21.188,21.000,10.750,31.200,0.148,-4.500,193.000
C,Enes Kanter,5200,Den@OKC 08:00PM ET,24.676,OKC,1,0,27.286,16.500,28.375,35.750,17.000,31.200,0.271,-8.000,221.000
C,Jonas Valanciunas,5200,Tor@Chi 08:00PM ET,27.205,Tor,0,0,24.393,19.656,23.375,35.750,8.500,31.200,0.334,-1.500,207.000
PG,Rajon Rondo,5100,Tor@Chi 08:00PM ET,28.422,Chi,1,0,30.393,18.917,19.812,2.250,9.000,30.600,0.430,1.500,207.000
PG,Ricky Rubio,5000,Uta@Min 08:00PM ET,25.645,Min,1,0,27.429,19.500,20.438,21.250,6.000,30.000,0.306,4.500,193.000
PG,Michael Carter-Williams,5000,Tor@Chi 08:00PM ET,17.861,Chi,1,0,18.000,11.438,23.812,24.250,9.000,30.000,0.076,1.500,207.000
PF/C,Dirk Nowitzki,5000,Atl@Dal 08:30PM ET,22.500,Dal,1,0,19.700,17.000,20.375,29.250,11.500,30.000,0.203,1.500,197.000
PG,Tony Parker,5000,Cha@SA 08:30PM ET,21.491,SA,1,0,27.179,14.804,33.125,38.250,14.500,30.000,0.152,-11.000,209.000
PF/C,Taj Gibson,4900,Tor@Chi 08:00PM ET,25.361,Chi,1,0,21.107,19.575,22.438,30.250,15.750,29.400,0.298,1.500,207.000
PF,Jon Leuer,4900,Det@Por 10:00PM ET,23.284,Det,0,0,26.107,17.279,22.500,17.500,29.000,29.400,0.202,3.500,214.500
PF,Al-Farouq Aminu,4900,Det@Por 10:00PM ET,19.976,Por,1,0,19.929,14.591,26.125,33.250,12.000,29.400,0.172,-3.500,214.500
SG/SF,Will Barton,4800,Den@OKC 08:00PM ET,25.458,Den,0,0,28.571,15.818,20.562,16.750,9.500,28.800,0.375,8.000,221.000
SF,Marcus Morris,4800,Det@Por 10:00PM ET,23.581,Det,0,0,18.214,16.697,25.062,43.250,18.000,28.800,0.276,3.500,214.500
SG,Gary Harris,4700,Den@OKC 08:00PM ET,23.000,Den,0,0,17.750,14.100,24.250,18.750,12.000,28.200,0.266,8.000,221.000
SF,Michael Kidd-Gilchrist,4700,Cha@SA 08:30PM ET,23.139,Cha,0,0,20.750,16.789,24.062,24.250,2.000,28.200,0.276,11.000,209.000
PG,Shelvin Mack,4600,Uta@Min 08:00PM ET,17.419,Uta,0,0,19.643,11.539,20.812,25.500,20.000,27.600,0.095,-4.500,193.000
PG,Emmanuel Mudiay,4600,Den@OKC 08:00PM ET,24.429,Den,0,0,13.179,14.722,22.562,17.750,21.000,27.600,0.394,8.000,221.000
SF,Maurice Harkless,4600,Det@Por 10:00PM ET,23.892,Por,1,0,24.643,17.059,23.938,26.500,3.000,27.600,0.314,-3.500,214.500
PF,Marvin Williams,4600,Cha@SA 08:30PM ET,21.742,Cha,0,0,22.464,15.567,23.938,33.750,2.000,27.600,0.218,11.000,209.000
SG/SF,Marcus Smart,4500,NO@Bos 07:30PM ET,23.962,Bos,1,0,23.679,18.778,22.500,35.000,18.750,27.000,0.340,-6.000,212.000
PF/C,Terrence Jones,4500,NO@Bos 07:30PM ET,22.821,NO,0,0,22.536,14.569,21.438,35.250,23.000,27.000,0.348,6.000,212.000
SG,Rodney Hood,4500,Uta@Min 08:00PM ET,23.313,Uta,0,0,15.964,15.250,19.125,16.500,5.000,27.000,0.350,-4.500,193.000
SF/PF,Nikola Mirotic,4500,Tor@Chi 08:00PM ET,21.522,Chi,1,0,20.714,14.569,22.250,28.000,15.250,27.000,0.290,1.500,207.000
SG/SF,Kent Bazemore,4500,Atl@Dal 08:30PM ET,21.463,Atl,0,0,17.607,12.859,18.438,6.750,4.750,27.000,0.286,-1.500,197.000
PF/C,Kenneth Faried,4400,Den@OKC 08:00PM ET,23.547,Den,0,1,18.643,14.156,17.188,15.500,13.500,26.400,0.402,8.000,221.000
SG/SF,Thabo Sefolosha,4400,Atl@Dal 08:30PM ET,21.030,Atl,0,0,25.857,15.153,17.125,29.500,4.750,26.400,0.249,-1.500,197.000
SG,Buddy Hield,4300,NO@Bos 07:30PM ET,15.608,NO,0,0,20.643,8.139,27.000,33.750,12.000,25.800,0.132,6.000,212.000
C,Robin Lopez,4300,Tor@Chi 08:00PM ET,22.819,Chi,1,0,21.750,17.118,17.000,14.750,10.000,25.800,0.342,1.500,207.000
SG,Seth Curry,4300,Atl@Dal 08:30PM ET,20.359,Dal,1,0,20.071,14.676,20.250,17.250,26.000,25.800,0.250,1.500,197.000
SG/SF,Evan Turner,4300,Det@Por 10:00PM ET,20.979,Por,1,0,27.321,15.053,21.938,24.250,5.750,25.800,0.261,-3.500,214.500
C,Cody Zeller,4200,Cha@SA 08:30PM ET,23.653,Cha,0,1,27.179,18.359,22.250,13.250,3.000,25.200,0.414,11.000,209.000
SG/SF,Tyreke Evans,4100,NO@Bos 07:30PM ET,16.833,NO,0,0,16.125,12.292,21.188,13.500,12.250,24.600,0.174,6.000,212.000
PF,Frank Kaminsky,4100,Cha@SA 08:30PM ET,21.286,Cha,0,0,16.750,15.738,20.750,12.500,2.000,24.600,0.344,11.000,209.000
PG,Tim Frazier,4000,NO@Bos 07:30PM ET,27.266,NO,0,0,29.536,18.092,14.500,5.750,24.000,24.000,0.593,6.000,212.000
SG/SF,Joe Ingles,4000,Uta@Min 08:00PM ET,14.959,Uta,0,0,17.714,7.274,17.625,17.500,5.250,24.000,0.194,-4.500,193.000
PG,J.J. Barea,4000,Atl@Dal 08:30PM ET,27.932,Dal,1,1,32.083,21.708,20.312,10.750,23.000,24.000,0.682,1.500,197.000
SG/SF,Tim Hardaway Jr.,4000,Atl@Dal 08:30PM ET,17.860,Atl,0,0,23.179,10.294,21.938,25.500,4.750,24.000,0.259,-1.500,197.000
SG,Kyle Korver,4000,Atl@Dal 08:30PM ET,19.141,Atl,0,0,17.036,12.183,26.938,20.250,4.000,24.000,0.268,-1.500,197.000
SG/SF,Jeremy Lamb,4000,Cha@SA 08:30PM ET,17.856,Cha,0,0,17.107,8.188,18.375,5.250,10.500,24.000,0.290,11.000,209.000
PF/C,Spencer Hawes,4000,Cha@SA 08:30PM ET,16.241,Cha,0,0,13.214,8.589,19.062,31.000,2.500,24.000,0.216,11.000,209.000
PF/C,Amir Johnson,3900,NO@Bos 07:30PM ET,17.417,Bos,1,0,22.214,10.056,21.438,33.750,23.500,23.400,0.264,-6.000,212.000
SG/SF,Terrence Ross,3900,Tor@Chi 08:00PM ET,18.360,Tor,0,0,22.286,12.368,21.500,18.500,13.250,23.400,0.273,-1.500,207.000
PG/SG,Brandon Jennings,3900,NY@Ind 07:00PM ET,20.438,NY,0,0,21.571,13.605,20.938,1.750,20.750,23.400,0.383,7.000,217.000
SG,Courtney Lee,3900,NY@Ind 07:00PM ET,19.282,NY,0,0,19.500,14.233,20.750,22.500,24.000,23.400,0.260,7.000,217.000
SG,Monta Ellis,3900,NY@Ind 07:00PM ET,20.078,Ind,1,0,17.571,12.067,13.312,4.250,26.000,23.400,0.375,-7.000,217.000
SG,Danny Green,3900,Cha@SA 08:30PM ET,17.661,SA,1,0,18.321,10.500,19.875,19.750,20.500,23.400,0.221,-11.000,209.000
SF/PF,DeMarre Carroll,3800,Tor@Chi 08:00PM ET,18.508,Tor,0,0,14.536,12.824,13.312,18.000,15.250,22.800,0.307,-1.500,207.000
SF,Doug McDermott,3800,Tor@Chi 08:00PM ET,16.630,Chi,1,0,15.071,11.167,21.500,29.500,9.000,22.800,0.208,1.500,207.000
SG/SF,Glenn Robinson III,3800,NY@Ind 07:00PM ET,13.971,Ind,1,0,16.679,6.500,21.625,18.500,20.000,22.800,0.179,-7.000,217.000
SG/SF,Allen Crabbe,3800,Det@Por 10:00PM ET,17.855,Por,1,0,20.571,12.375,22.625,20.000,5.750,22.800,0.244,-3.500,214.500
C,Aron Baynes,3800,Det@Por 10:00PM ET,10.799,Det,0,1,8.964,6.655,8.812,6.500,28.000,22.800,0.037,3.500,214.500
SG,Manu Ginobili,3800,Cha@SA 08:30PM ET,18.500,SA,1,0,19.821,13.176,20.750,24.750,20.500,22.800,0.277,-11.000,209.000
SG,Marco Belinelli,3800,Cha@SA 08:30PM ET,18.531,Cha,0,0,20.786,12.547,11.375,13.000,19.000,22.800,0.302,11.000,209.000
SF,Andre Roberson,3700,Den@OKC 08:00PM ET,18.243,OKC,1,0,22.393,10.219,16.250,29.250,16.000,22.200,0.317,-8.000,221.000
SG/SF,Norman Powell,3700,Tor@Chi 08:00PM ET,11.306,Tor,0,0,7.286,5.138,8.062,2.500,13.250,22.200,0.153,-1.500,207.000
PG,Patty Mills,3700,Cha@SA 08:30PM ET,19.931,SA,1,0,18.071,14.167,14.438,14.750,14.500,22.200,0.389,-11.000,209.000
SF/PF,Dante Cunningham,3600,NO@Bos 07:30PM ET,14.833,NO,0,0,17.500,8.091,17.688,14.750,17.750,21.600,0.196,6.000,212.000
C,Jusuf Nurkic,3600,Den@OKC 08:00PM ET,21.961,Den,0,0,22.286,13.750,22.125,14.000,12.000,21.600,0.513,8.000,221.000
PF,Patrick Patterson,3600,Tor@Chi 08:00PM ET,19.605,Tor,0,1,15.786,14.094,13.312,0.000,18.000,21.600,0.390,-1.500,207.000
PG/SG,Justin Holiday,3600,NY@Ind 07:00PM ET,15.125,NY,0,0,21.679,9.859,13.875,4.750,20.750,21.600,0.228,7.000,217.000
PF/C,Kyle O'Quinn,3600,NY@Ind 07:00PM ET,17.537,NY,0,0,20.286,10.075,14.812,28.500,23.250,21.600,0.363,7.000,217.000
C,Boban Marjanovic,3600,Det@Por 10:00PM ET,8.483,Det,0,0,6.250,2.972,18.750,40.750,28.000,21.600,0.109,3.500,214.500
PF,David Lee,3600,Cha@SA 08:30PM ET,16.132,SA,1,0,18.250,11.940,14.125,9.250,13.000,21.600,0.198,-11.000,209.000
PG,Jerian Grant,3500,Tor@Chi 08:00PM ET,10.134,Chi,1,0,12.250,4.609,14.375,14.000,9.000,21.000,0.111,1.500,207.000
PG,Cory Joseph,3500,Tor@Chi 08:00PM ET,17.919,Tor,0,0,19.500,12.789,20.062,15.250,12.000,21.000,0.327,-1.500,207.000
SG/SF,Jonathon Simmons,3500,Cha@SA 08:30PM ET,13.000,SA,1,0,14.393,7.583,15.750,4.500,21.250,21.000,0.143,-11.000,209.000
C,Dewayne Dedmon,3500,Cha@SA 08:30PM ET,14.233,SA,1,0,14.964,8.333,8.938,7.250,24.500,21.000,0.182,-11.000,209.000
PF/C,Kelly Olynyk,3400,NO@Bos 07:30PM ET,17.942,Bos,1,0,18.679,10.019,16.375,20.500,23.500,20.400,0.385,-6.000,212.000
C,Cole Aldrich,3400,Uta@Min 08:00PM ET,9.992,Min,1,0,7.214,5.338,7.438,9.000,2.000,20.400,0.086,4.500,193.000
C,Lucas Nogueira,3400,Tor@Chi 08:00PM ET,16.652,Tor,0,0,14.679,10.625,13.062,21.500,8.500,20.400,0.334,-1.500,207.000
PF/C,Dwight Powell,3400,Atl@Dal 08:30PM ET,18.500,Dal,1,0,16.036,12.789,19.812,9.750,11.500,20.400,0.395,1.500,197.000
SF,C.J. Miles,3400,NY@Ind 07:00PM ET,18.363,Ind,1,0,14.464,12.000,11.375,11.000,14.000,20.400,0.402,-7.000,217.000
PG,Ramon Sessions,3400,Cha@SA 08:30PM ET,13.615,Cha,0,0,16.750,10.364,13.438,13.750,5.000,20.400,0.096,11.000,209.000
SG/SF,Joe Johnson,3300,Uta@Min 08:00PM ET,16.291,Uta,0,0,14.357,9.074,15.375,14.250,5.250,19.800,0.344,-4.500,193.000
SG/SF,Shabazz Muhammad,3300,Uta@Min 08:00PM ET,12.148,Min,1,1,16.643,7.059,17.875,17.750,1.000,19.800,0.115,4.500,193.000
SG,E'Twaun Moore,3200,NO@Bos 07:30PM ET,18.530,NO,0,0,15.536,13.469,16.812,13.000,12.000,19.200,0.456,6.000,212.000
SF/PF,Jerami Grant,3200,Den@OKC 08:00PM ET,13.285,OKC,1,0,13.429,9.706,10.500,14.000,10.500,19.200,0.104,-8.000,221.000
PG,Devin Harris,3200,Atl@Dal 08:30PM ET,11.050,Dal,1,0,14.750,5.688,19.250,21.250,23.000,19.200,0.162,1.500,197.000
PF/C,Mike Muscala,3200,Atl@Dal 08:30PM ET,17.174,Atl,0,0,16.500,10.143,15.188,21.000,5.250,19.200,0.383,-1.500,197.000
C,Andrew Bogut,3200,Atl@Dal 08:30PM ET,20.188,Dal,1,0,18.107,15.227,12.188,9.000,4.000,19.200,0.560,1.500,197.000
SF/PF,Lance Thomas,3200,NY@Ind 07:00PM ET,9.380,NY,0,0,8.821,5.643,16.750,14.500,19.500,19.200,0.042,7.000,217.000
C,Al Jefferson,3200,NY@Ind 07:00PM ET,15.601,Ind,1,0,14.929,10.425,13.875,6.500,22.000,19.200,0.310,-7.000,217.000
PG,Ish Smith,3200,Det@Por 10:00PM ET,21.493,Det,0,0,15.964,13.882,12.938,15.250,11.000,19.200,0.597,3.500,214.500
PF,Trey Lyles,3100,Uta@Min 08:00PM ET,17.027,Uta,0,0,10.679,10.569,7.625,11.500,6.500,18.600,0.420,-4.500,193.000
SF,Mindaugas Kuzminskas,3100,NY@Ind 07:00PM ET,9.350,NY,0,0,7.571,4.656,18.000,9.750,11.000,18.600,0.088,7.000,217.000
PG,Langston Galloway,3000,NO@Bos 07:30PM ET,17.139,NO,0,0,12.750,10.238,14.125,15.000,24.000,18.000,0.463,6.000,212.000
PG,Demetrius Jackson,3000,NO@Bos 07:30PM ET,5.000,Bos,1,0,7.625,1.583,5.000,2.750,27.000,18.000,0.082,-6.000,212.000
PG,Terry Rozier,3000,NO@Bos 07:30PM ET,14.070,Bos,1,0,12.536,8.221,6.875,4.750,27.000,18.000,0.300,-6.000,212.000
SG,Gerald Green,3000,NO@Bos 07:30PM ET,10.028,Bos,1,0,11.750,5.227,12.750,3.500,17.500,18.000,0.150,-6.000,212.000
SG,James Young,3000,NO@Bos 07:30PM ET,3.523,Bos,1,1,2.500,0.594,2.125,1.250,17.500,18.000,0.033,-6.000,212.000
SF,Quincy Pondexter,3000,NO@Bos 07:30PM ET,0.000,NO,0,1,0.000,0.000,0.000,0.000,12.500,18.000,0.000,6.000,212.000
SF,Solomon Hill,3000,NO@Bos 07:30PM ET,15.300,NO,0,0,15.607,10.500,11.438,8.250,12.500,18.000,0.351,6.000,212.000
SF,Jaylen Brown,3000,NO@Bos 07:30PM ET,9.319,Bos,1,0,7.893,4.643,9.562,2.750,20.000,18.000,0.121,-6.000,212.000
PF,Jonas Jerebko,3000,NO@Bos 07:30PM ET,11.257,Bos,1,0,9.964,6.645,12.312,3.000,26.500,18.000,0.138,-6.000,212.000
PF,Jordan Mickey,3000,NO@Bos 07:30PM ET,5.306,Bos,1,0,4.188,1.812,5.500,7.750,26.500,18.000,0.014,-6.000,212.000
PF,Cheick Diallo,3000,NO@Bos 07:30PM ET,11.857,NO,0,0,16.600,5.812,19.938,11.000,23.000,18.000,0.382,6.000,212.000
C,Alexis Ajinca,3000,NO@Bos 07:30PM ET,12.450,NO,0,0,16.500,6.750,14.438,15.250,23.000,18.000,0.239,6.000,212.000
C,Omer Asik,3000,NO@Bos 07:30PM ET,11.938,NO,0,0,8.321,7.062,5.125,4.000,23.000,18.000,0.191,6.000,212.000
C,Tyler Zeller,3000,NO@Bos 07:30PM ET,10.454,Bos,1,1,3.893,3.650,3.125,8.000,20.500,18.000,0.215,-6.000,212.000
C,Donatas Motiejunas,3000,NO@Bos 07:30PM ET,0.000,NO,0,1,0.000,0.000,0.000,,23.000,18.000,,6.000,212.000
PG,John Lucas III,3000,Uta@Min 08:00PM ET,1.500,Min,1,0,0.000,0.000,0.000,0.000,6.000,18.000,0.021,4.500,193.000
PG,Kris Dunn,3000,Uta@Min 08:00PM ET,12.729,Min,1,0,13.857,7.440,11.625,4.500,6.000,18.000,0.247,4.500,193.000
PG,Raul Neto,3000,Uta@Min 08:00PM ET,5.638,Uta,0,0,7.893,1.159,8.125,11.500,20.000,18.000,0.027,-4.500,193.000
PG,Dante Exum,3000,Uta@Min 08:00PM ET,12.190,Uta,0,0,11.607,6.542,7.875,5.000,20.000,18.000,0.164,-4.500,193.000
PG,Tyus Jones,3000,Uta@Min 08:00PM ET,9.000,Min,1,0,2.500,2.227,1.500,0.000,6.000,18.000,0.183,4.500,193.000
SG,Brandon Rush,3000,Uta@Min 08:00PM ET,5.563,Min,1,0,6.100,2.714,6.625,14.250,1.000,18.000,0.015,4.500,193.000
SG,Alec Burks,3000,Uta@Min 08:00PM ET,2.375,Uta,0,0,2.375,0.000,2.375,5.250,5.000,18.000,0.089,-4.500,193.000
SF/PF,Nemanja Bjelica,3000,Uta@Min 08:00PM ET,13.140,Min,1,0,11.500,6.486,12.312,6.750,1.000,18.000,0.307,4.500,193.000
PF/C,Boris Diaw,3000,Uta@Min 08:00PM ET,10.875,Uta,0,0,12.893,5.917,7.750,1.500,10.750,18.000,0.178,-4.500,193.000
PF,Jordan Hill,3000,Uta@Min 08:00PM ET,5.350,Min,1,0,2.667,0.625,5.000,1.250,1.000,18.000,0.048,4.500,193.000
PF,Adreian Payne,3000,Uta@Min 08:00PM ET,9.000,Min,1,0,10.750,4.625,4.812,2.750,1.000,18.000,0.102,4.500,193.000
PF,Joel Bolomboy,3000,Uta@Min 08:00PM ET,2.833,Uta,0,0,3.550,1.050,2.812,3.500,6.500,18.000,0.004,-4.500,193.000
C,Nikola Pekovic,3000,Uta@Min 08:00PM ET,0.000,Min,1,1,0.000,0.000,0.000,0.000,2.000,18.000,0.000,4.500,193.000
C,Jeff Withey,3000,Uta@Min 08:00PM ET,7.948,Uta,0,0,9.714,3.875,8.438,0.000,15.000,18.000,0.041,-4.500,193.000
PG/SG,Jamal Murray,3000,Den@OKC 08:00PM ET,15.694,Den,0,0,17.500,8.405,8.812,11.000,16.500,18.000,0.410,8.000,221.000
PG,Jameer Nelson,3000,Den@OKC 08:00PM ET,18.535,Den,0,0,18.000,12.080,13.688,13.000,21.000,18.000,0.521,8.000,221.000
PG,Semaj Christon,3000,Den@OKC 08:00PM ET,9.333,OKC,1,0,10.821,4.809,10.312,3.500,30.000,18.000,0.049,-8.000,221.000
PG,Cameron Payne,3000,Den@OKC 08:00PM ET,0.000,OKC,1,1,0.000,0.000,0.000,,30.000,18.000,,-8.000,221.000
PG,Malik Beasley,3000,Den@OKC 08:00PM ET,4.475,Den,0,0,3.200,0.821,3.875,3.250,21.000,18.000,0.021,8.000,221.000
SG,Mike Miller,3000,Den@OKC 08:00PM ET,4.650,Den,0,0,1.125,1.500,5.125,2.250,12.000,18.000,0.045,8.000,221.000
SG,Anthony Morrow,3000,Den@OKC 08:00PM ET,8.759,OKC,1,0,8.893,4.044,5.125,5.500,29.000,18.000,0.092,-8.000,221.000
SG,Alex Abrines,3000,Den@OKC 08:00PM ET,9.075,OKC,1,0,8.893,4.344,13.000,5.500,29.000,18.000,0.092,-8.000,221.000
SF,Alonzo Gee,3000,Den@OKC 08:00PM ET,3.654,Den,0,0,2.125,0.531,0.375,0.250,7.000,18.000,0.027,8.000,221.000
SF,Kyle Singler,3000,Den@OKC 08:00PM ET,4.338,OKC,1,0,2.750,1.333,2.500,6.000,16.000,18.000,0.001,-8.000,221.000
SF,Josh Huestis,3000,Den@OKC 08:00PM ET,0.000,OKC,1,0,0.000,0.000,0.000,0.000,16.000,18.000,0.000,-8.000,221.000
PF/C,Joffrey Lauvergne,3000,Den@OKC 08:00PM ET,12.661,OKC,1,0,13.750,7.667,6.750,7.750,11.000,18.000,0.240,-8.000,221.000
PF,Darrell Arthur,3000,Den@OKC 08:00PM ET,10.688,Den,0,0,10.964,5.611,11.875,21.000,15.000,18.000,0.146,8.000,221.000
