"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Robin Lopez",4700,"CHI@GS 11/24/2017 10:30PM ET",24.625,"CHI"
"SG/SF","Courtney Lee",4600,"NY@ATL 11/24/2017 07:30PM ET",24.250,"NY"
"SG/SF","Bojan Bogdanovic",4500,"TOR@IND 11/24/2017 08:00PM ET",23.431,"IND"
"PF/C","Alex Len",4500,"NO@PHO 11/24/2017 09:00PM ET",24.059,"PHO"
"PG/SG","Zach LaVine",4500,"CHI@GS 11/24/2017 10:30PM ET",0,"CHI"
"SG/SF","Josh Richardson",4500,"MIA@MIN 11/24/2017 08:00PM ET",19.779,"MIA"
"PG/SG","Terry Rozier",4400,"ORL@BOS 11/24/2017 07:30PM ET",20.684,"BOS"
"C","Tyson Chandler",4400,"NO@PHO 11/24/2017 09:00PM ET",21.446,"PHO"
"PG/SG","Jerian Grant",4400,"CHI@GS 11/24/2017 10:30PM ET",21.203,"CHI"
"PG","Derrick Rose",4400,"CHA@CLE 11/24/2017 08:00PM ET",19.786,"CLE"
"SF/PF","JaMychal Green",4300,"MEM@DEN 11/24/2017 09:00PM ET",17.100,"MEM"
"SG/SF","Jonathon Simmons",4200,"ORL@BOS 11/24/2017 07:30PM ET",22.056,"ORL"
"PG","Mike James",4200,"NO@PHO 11/24/2017 09:00PM ET",22.237,"PHO"
"PG","Emmanuel Mudiay",4200,"MEM@DEN 11/24/2017 09:00PM ET",20.556,"DEN"
"SG/SF","C.J. Miles",4100,"TOR@IND 11/24/2017 08:00PM ET",17.313,"TOR"
"PG","Tyler Ulis",4100,"NO@PHO 11/24/2017 09:00PM ET",16.778,"PHO"
"SF/PF","Jerami Grant",4100,"DET@OKC 11/24/2017 08:00PM ET",18.691,"OKC"
"SF/PF","Justise Winslow",4100,"MIA@MIN 11/24/2017 08:00PM ET",18.265,"MIA"
"SG/SF","Dillon Brooks",4100,"MEM@DEN 11/24/2017 09:00PM ET",19.015,"MEM"
"C","Joakim Noah",4000,"NY@ATL 11/24/2017 07:30PM ET",0,"NY"
"PG/SG","Frank Ntilikina",4000,"NY@ATL 11/24/2017 07:30PM ET",15.217,"NY"
"SG/SF","Andre Iguodala",4000,"CHI@GS 11/24/2017 10:30PM ET",16.469,"GS"
"PG/SG","David Nwaba",4000,"CHI@GS 11/24/2017 10:30PM ET",18.313,"CHI"
"SF","Michael Kidd-Gilchrist",4000,"CHA@CLE 11/24/2017 08:00PM ET",17.205,"CHA"
"SG/SF","J.R. Smith",4000,"CHA@CLE 11/24/2017 08:00PM ET",16.500,"CLE"
"PF/C","Kelly Olynyk",4000,"MIA@MIN 11/24/2017 08:00PM ET",19.559,"MIA"
"PG/SG","Tyler Johnson",4000,"MIA@MIN 11/24/2017 08:00PM ET",20.031,"MIA"
"SF/PF","Chandler Parsons",4000,"MEM@DEN 11/24/2017 09:00PM ET",16.683,"MEM"
"PF/C","Frank Kaminsky",3900,"CHA@CLE 11/24/2017 08:00PM ET",20.313,"CHA"
"PG","Jarrett Jack",3800,"NY@ATL 11/24/2017 07:30PM ET",17.867,"NY"
"SF/PF","Luke Babbitt",3800,"NY@ATL 11/24/2017 07:30PM ET",13.912,"ATL"
"SF/PF","Ersan Ilyasova",3800,"NY@ATL 11/24/2017 07:30PM ET",13.143,"ATL"
"SG","Marco Belinelli",3800,"NY@ATL 11/24/2017 07:30PM ET",21.417,"ATL"
"PF","Pascal Siakam",3800,"TOR@IND 11/24/2017 08:00PM ET",18.172,"TOR"
"SG/SF","Glenn Robinson III",3800,"TOR@IND 11/24/2017 08:00PM ET",0,"IND"
"PF/C","Marquese Chriss",3800,"NO@PHO 11/24/2017 09:00PM ET",17.684,"PHO"
"SG/SF","Paul Zipser",3800,"CHI@GS 11/24/2017 10:30PM ET",10.212,"CHI"
"SF/PF","Jae Crowder",3800,"CHA@CLE 11/24/2017 08:00PM ET",16.792,"CLE"
"SF/PF","Marvin Williams",3800,"CHA@CLE 11/24/2017 08:00PM ET",18.603,"CHA"
"PF/C","Tristan Thompson",3800,"CHA@CLE 11/24/2017 08:00PM ET",13.781,"CLE"
"SG/SF","Stanley Johnson",3800,"DET@OKC 11/24/2017 08:00PM ET",16.804,"DET"
"PF/C","Kenneth Faried",3800,"MEM@DEN 11/24/2017 09:00PM ET",9.533,"DEN"
"SG/SF","Terrence Ross",3700,"ORL@BOS 11/24/2017 07:30PM ET",19.403,"ORL"
"PG/SG","D.J. Augustin",3700,"ORL@BOS 11/24/2017 07:30PM ET",18.523,"ORL"
"SF/PF","OG Anunoby",3700,"TOR@IND 11/24/2017 08:00PM ET",12.676,"TOR"
"SG/SF","Norman Powell",3700,"TOR@IND 11/24/2017 08:00PM ET",16.923,"TOR"
"SG/SF","E'Twaun Moore",3700,"NO@PHO 11/24/2017 09:00PM ET",21.097,"NO"
"SF/PF","Jeff Green",3700,"CHA@CLE 11/24/2017 08:00PM ET",17.250,"CLE"
"PG","Ish Smith",3700,"DET@OKC 11/24/2017 08:00PM ET",18.588,"DET"
"PF/C","Gorgui Dieng",3700,"MIA@MIN 11/24/2017 08:00PM ET",13.650,"MIN"
"PG","Cory Joseph",3600,"TOR@IND 11/24/2017 08:00PM ET",19.639,"IND"
"SG/SF","Lance Stephenson",3600,"TOR@IND 11/24/2017 08:00PM ET",16.958,"IND"
"SG/SF","Josh Jackson",3600,"NO@PHO 11/24/2017 09:00PM ET",17.645,"PHO"
"PG/SG","Jameer Nelson",3600,"NO@PHO 11/24/2017 09:00PM ET",18.344,"NO"
"SF/PF","Omri Casspi",3600,"CHI@GS 11/24/2017 10:30PM ET",12.750,"GS"
"PG/SG","Shaun Livingston",3600,"CHI@GS 11/24/2017 10:30PM ET",12.234,"GS"
"SG/SF","Kyle Korver",3600,"CHA@CLE 11/24/2017 08:00PM ET",17.389,"CLE"
"C","Cody Zeller",3600,"CHA@CLE 11/24/2017 08:00PM ET",18.019,"CHA"
"PG/SG","Malik Monk",3600,"CHA@CLE 11/24/2017 08:00PM ET",14.283,"CHA"
"PG/SG","Iman Shumpert",3600,"CHA@CLE 11/24/2017 08:00PM ET",13.208,"CLE"
"PF/C","Bam Adebayo",3600,"MIA@MIN 11/24/2017 08:00PM ET",9.500,"MIA"
"SG","Jamal Crawford",3600,"MIA@MIN 11/24/2017 08:00PM ET",15.444,"MIN"
"PF/C","Mason Plumlee",3600,"MEM@DEN 11/24/2017 09:00PM ET",16.903,"DEN"
"SF/PF","Juancho Hernangomez",3600,"MEM@DEN 11/24/2017 09:00PM ET",7.964,"DEN"
"SG/SF","James Ennis III",3600,"MEM@DEN 11/24/2017 09:00PM ET",15.559,"MEM"
"SF/PF","Doug McDermott",3500,"NY@ATL 11/24/2017 07:30PM ET",14.926,"NY"
"C","Mike Muscala",3500,"NY@ATL 11/24/2017 07:30PM ET",16.333,"ATL"
"PF/C","Kyle O'Quinn",3500,"NY@ATL 11/24/2017 07:30PM ET",18.015,"NY"
"C","Aron Baynes",3500,"ORL@BOS 11/24/2017 07:30PM ET",14.882,"BOS"
"PG","Fred VanVleet",3500,"TOR@IND 11/24/2017 08:00PM ET",12.015,"TOR"
"PF/C","Al Jefferson",3500,"TOR@IND 11/24/2017 08:00PM ET",16.725,"IND"
"PG/SG","Delon Wright",3500,"TOR@IND 11/24/2017 08:00PM ET",16.536,"TOR"
"SF/PF","Dante Cunningham",3500,"NO@PHO 11/24/2017 09:00PM ET",12.639,"NO"
"PF/C","David West",3500,"CHI@GS 11/24/2017 10:30PM ET",15.676,"GS"
"SF/PF","Anthony Tolliver",3500,"DET@OKC 11/24/2017 08:00PM ET",14.393,"DET"
"SG/SF","Shabazz Muhammad",3500,"MIA@MIN 11/24/2017 08:00PM ET",7.556,"MIN"
"SG/SF","Ben McLemore",3500,"MEM@DEN 11/24/2017 09:00PM ET",9.458,"MEM"
"SF/PF","Lance Thomas",3400,"NY@ATL 11/24/2017 07:30PM ET",8.357,"NY"
"PG/SG","Malcolm Delaney",3400,"NY@ATL 11/24/2017 07:30PM ET",12.828,"ATL"
"PF/C","Guillermo Hernangomez",3400,"NY@ATL 11/24/2017 07:30PM ET",7.583,"NY"
"PG","Shelvin Mack",3400,"ORL@BOS 11/24/2017 07:30PM ET",16.317,"ORL"
"C","Lucas Nogueira",3400,"TOR@IND 11/24/2017 08:00PM ET",12.857,"TOR"
"PF/C","Dragan Bender",3400,"NO@PHO 11/24/2017 09:00PM ET",14.487,"PHO"
"PF","Jared Dudley",3400,"NO@PHO 11/24/2017 09:00PM ET",11.350,"PHO"
"PG/SG","Ian Clark",3400,"NO@PHO 11/24/2017 09:00PM ET",10.950,"NO"
"PF/C","Channing Frye",3400,"CHA@CLE 11/24/2017 08:00PM ET",8.844,"CLE"
"SG/SF","Dwayne Bacon",3400,"CHA@CLE 11/24/2017 08:00PM ET",12.309,"CHA"
"SG/SF","Alex Abrines",3400,"DET@OKC 11/24/2017 08:00PM ET",8.324,"OKC"
"C","Dakari Johnson",3400,"DET@OKC 11/24/2017 08:00PM ET",6.722,"OKC"
"SG/SF","Wayne Ellington",3400,"MIA@MIN 11/24/2017 08:00PM ET",12.750,"MIA"
"SF/PF","Nemanja Bjelica",3400,"MIA@MIN 11/24/2017 08:00PM ET",13.514,"MIN"
"PF/C","Jarell Martin",3400,"MEM@DEN 11/24/2017 09:00PM ET",12.641,"MEM"
"PG/SG","Andrew Harrison",3400,"MEM@DEN 11/24/2017 09:00PM ET",8.875,"MEM"
"PG","Isaiah Taylor",3300,"NY@ATL 11/24/2017 07:30PM ET",12.519,"ATL"
"SF/PF","Michael Beasley",3300,"NY@ATL 11/24/2017 07:30PM ET",10.229,"NY"
"PF","Tyler Cavanaugh",3300,"NY@ATL 11/24/2017 07:30PM ET",7.583,"ATL"
"PG","Ramon Sessions",3300,"NY@ATL 11/24/2017 07:30PM ET",13.708,"NY"
"SG","Damyean Dotson",3300,"NY@ATL 11/24/2017 07:30PM ET",5.100,"NY"
"PF/C","Daniel Theis",3300,"ORL@BOS 11/24/2017 07:30PM ET",10.889,"BOS"
"SF/PF","Jonathan Isaac",3300,"ORL@BOS 11/24/2017 07:30PM ET",16.229,"ORL"
"PF/C","Jakob Poeltl",3300,"TOR@IND 11/24/2017 08:00PM ET",14.809,"TOR"
"SG","Troy Daniels",3300,"NO@PHO 11/24/2017 09:00PM ET",9.342,"PHO"
"SF","Darius Miller",3300,"NO@PHO 11/24/2017 09:00PM ET",10.931,"NO"
"PF","Cheick Diallo",3300,"NO@PHO 11/24/2017 09:00PM ET",6.375,"NO"
"SG","Nick Young",3300,"CHI@GS 11/24/2017 10:30PM ET",11.059,"GS"
"PF/C","Ante Zizic",3300,"CHA@CLE 11/24/2017 08:00PM ET",4.650,"CLE"
"SG/SF","Andre Roberson",3300,"DET@OKC 11/24/2017 08:00PM ET",13.088,"OKC"
"SG","Luke Kennard",3300,"DET@OKC 11/24/2017 08:00PM ET",10.979,"DET"
"PG/SG","Raymond Felton",3300,"DET@OKC 11/24/2017 08:00PM ET",14.735,"OKC"
"PF/C","Brandan Wright",3300,"MEM@DEN 11/24/2017 09:00PM ET",13.983,"MEM"
"PF/C","Bismack Biyombo",3200,"ORL@BOS 11/24/2017 07:30PM ET",12.389,"ORL"
"PG","Shane Larkin",3200,"ORL@BOS 11/24/2017 07:30PM ET",6.172,"BOS"
"SF/PF","Semi Ojeleye",3200,"ORL@BOS 11/24/2017 07:30PM ET",5.347,"BOS"
"C","Alan Williams",3200,"NO@PHO 11/24/2017 09:00PM ET",0,"PHO"
"SG/SF","Patrick McCaw",3200,"CHI@GS 11/24/2017 10:30PM ET",6.950,"GS"
"PG","Michael Carter-Williams",3200,"CHA@CLE 11/24/2017 08:00PM ET",12.583,"CHA"
"SF/PF","Trey Lyles",3200,"MEM@DEN 11/24/2017 09:00PM ET",8.038,"DEN"
"PF/C","Marreese Speights",3100,"ORL@BOS 11/24/2017 07:30PM ET",13.536,"ORL"
"C","Zaza Pachulia",3100,"CHI@GS 11/24/2017 10:30PM ET",12.764,"GS"
"PF/C","Patrick Patterson",3100,"DET@OKC 11/24/2017 08:00PM ET",7.353,"OKC"
"PG/SG","Tyler Dorsey",3000,"NY@ATL 11/24/2017 07:30PM ET",2.625,"ATL"
"SG/SF","DeAndre' Bembry",3000,"NY@ATL 11/24/2017 07:30PM ET",7.438,"ATL"
"SG/SF","Nicolas Brussino",3000,"NY@ATL 11/24/2017 07:30PM ET",1.250,"ATL"
"C","Miles Plumlee",3000,"NY@ATL 11/24/2017 07:30PM ET",0,"ATL"
"PG","Josh Magette",3000,"NY@ATL 11/24/2017 07:30PM ET",4.625,"ATL"
"PF","Luke Kornet",3000,"NY@ATL 11/24/2017 07:30PM ET",0.000,"NY"
"PF","Isaiah Hicks",3000,"NY@ATL 11/24/2017 07:30PM ET",0,"NY"
"PG/SG","Ron Baker",3000,"NY@ATL 11/24/2017 07:30PM ET",12.000,"NY"
"PF/C","Khem Birch",3000,"ORL@BOS 11/24/2017 07:30PM ET",3.000,"ORL"
"SG/SF","Wes Iwundu",3000,"ORL@BOS 11/24/2017 07:30PM ET",4.050,"ORL"
"PG/SF","Mario Hezonja",3000,"ORL@BOS 11/24/2017 07:30PM ET",7.625,"ORL"
"PF","Adreian Payne",3000,"ORL@BOS 11/24/2017 07:30PM ET",0,"ORL"
"PF/C","Guerschon Yabusele",3000,"ORL@BOS 11/24/2017 07:30PM ET",4.458,"BOS"
"PF","Abdel Nader",3000,"ORL@BOS 11/24/2017 07:30PM ET",3.639,"BOS"
"SG/SF","Arron Afflalo",3000,"ORL@BOS 11/24/2017 07:30PM ET",5.135,"ORL"
"SG","Jabari Bird",3000,"ORL@BOS 11/24/2017 07:30PM ET",2.125,"BOS"
"SG","Kadeem Allen",3000,"ORL@BOS 11/24/2017 07:30PM ET",0,"BOS"
"SG/SF","Gordon Hayward",3000,"ORL@BOS 11/24/2017 07:30PM ET",3.250,"BOS"
"SG/SF","Jamel Artis",3000,"ORL@BOS 11/24/2017 07:30PM ET",0,"ORL"
"SF/PF","TJ Leaf",3000,"TOR@IND 11/24/2017 08:00PM ET",7.969,"IND"
"PG","Lorenzo Brown",3000,"TOR@IND 11/24/2017 08:00PM ET",6.750,"TOR"
"SF","Bruno Caboclo",3000,"TOR@IND 11/24/2017 08:00PM ET",2.375,"TOR"
"PF","Malcolm Miller",3000,"TOR@IND 11/24/2017 08:00PM ET",0,"TOR"
"PG/SG","Joe Young",3000,"TOR@IND 11/24/2017 08:00PM ET",3.925,"IND"
"PG","Edmond Sumner",3000,"TOR@IND 11/24/2017 08:00PM ET",0,"IND"
"SG/SF","Damien Wilkins",3000,"TOR@IND 11/24/2017 08:00PM ET",3.150,"IND"
"PF/C","Ike Anigbogu",3000,"TOR@IND 11/24/2017 08:00PM ET",2.000,"IND"
"PF","Alfonzo McKinnie",3000,"TOR@IND 11/24/2017 08:00PM ET",2.667,"TOR"
"SF","Alex Poythress",3000,"TOR@IND 11/24/2017 08:00PM ET",1.917,"IND"
"SG","Charles Cooke",3000,"NO@PHO 11/24/2017 09:00PM ET",2.750,"NO"
"SG/SF","Davon Reed",3000,"NO@PHO 11/24/2017 09:00PM ET",0,"PHO"
"SF","Jalen Jones",3000,"NO@PHO 11/24/2017 09:00PM ET",2.667,"NO"
"SG/SF","Tony Allen",3000,"NO@PHO 11/24/2017 09:00PM ET",9.786,"NO"
"PG","Frank Jackson",3000,"NO@PHO 11/24/2017 09:00PM ET",0,"NO"
"C","Alexis Ajinca",3000,"NO@PHO 11/24/2017 09:00PM ET",0,"NO"
"C","Omer Asik",3000,"NO@PHO 11/24/2017 09:00PM ET",0,"NO"
"SF/PF","Solomon Hill",3000,"NO@PHO 11/24/2017 09:00PM ET",0,"NO"
"PG/SG","Brandon Knight",3000,"NO@PHO 11/24/2017 09:00PM ET",0,"PHO"
"PF","Alec Peters",3000,"NO@PHO 11/24/2017 09:00PM ET",5.625,"PHO"
"SF","Derrick Jones Jr.",3000,"NO@PHO 11/24/2017 09:00PM ET",4.650,"PHO"
"PG/SG","Cameron Payne",3000,"CHI@GS 11/24/2017 10:30PM ET",0,"CHI"
"PF/C","Cristiano Felicio",3000,"CHI@GS 11/24/2017 10:30PM ET",9.563,"CHI"
"SG/SF","Quincy Pondexter",3000,"CHI@GS 11/24/2017 10:30PM ET",7.019,"CHI"
"PG","Antonio Blakeney",3000,"CHI@GS 11/24/2017 10:30PM ET",11.542,"CHI"
"SF/PF","Kevon Looney",3000,"CHI@GS 11/24/2017 10:30PM ET",10.295,"GS"
"PF/C","Jordan Bell",3000,"CHI@GS 11/24/2017 10:30PM ET",8.792,"GS"
"PG","Kay Felder",3000,"CHI@GS 11/24/2017 10:30PM ET",7.909,"CHI"
"C","JaVale McGee",3000,"CHI@GS 11/24/2017 10:30PM ET",9.297,"GS"
"PG","Quinn Cook",3000,"CHI@GS 11/24/2017 10:30PM ET",1.000,"GS"
"PG","Ryan Arcidiacono",3000,"CHI@GS 11/24/2017 10:30PM ET",1.500,"CHI"
"PF","Chris Boucher",3000,"CHI@GS 11/24/2017 10:30PM ET",0,"GS"
"C","Damian Jones",3000,"CHI@GS 11/24/2017 10:30PM ET",0,"GS"
"PG","Jose Calderon",3000,"CHA@CLE 11/24/2017 08:00PM ET",6.139,"CLE"
"SG/SF","Cedi Osman",3000,"CHA@CLE 11/24/2017 08:00PM ET",3.944,"CLE"
"SG/SF","Treveon Graham",3000,"CHA@CLE 11/24/2017 08:00PM ET",11.900,"CHA"
"PG","London Perrantes",3000,"CHA@CLE 11/24/2017 08:00PM ET",0,"CLE"
"SG/SF","John Holland",3000,"CHA@CLE 11/24/2017 08:00PM ET",2.000,"CLE"
"PF/C","Johnny O'Bryant III",3000,"CHA@CLE 11/24/2017 08:00PM ET",11.000,"CHA"
"PG/SG","Julyan Stone",3000,"CHA@CLE 11/24/2017 08:00PM ET",9.625,"CHA"
"PG","Marcus Paige",3000,"CHA@CLE 11/24/2017 08:00PM ET",2.500,"CHA"
"PF/C","Mangok Mathiang",3000,"CHA@CLE 11/24/2017 08:00PM ET",2.500,"CHA"
"PG/SG","Langston Galloway",3000,"DET@OKC 11/24/2017 08:00PM ET",11.141,"DET"
"PF/C","Henry Ellenson",3000,"DET@OKC 11/24/2017 08:00PM ET",11.708,"DET"
"SG/SF","Terrance Ferguson",3000,"DET@OKC 11/24/2017 08:00PM ET",1.136,"OKC"
"SF","Daniel Hamilton",3000,"DET@OKC 11/24/2017 08:00PM ET",0.000,"OKC"
"PF/C","Eric Moreland",3000,"DET@OKC 11/24/2017 08:00PM ET",8.071,"DET"
"SG/SF","Reggie Bullock",3000,"DET@OKC 11/24/2017 08:00PM ET",7.725,"DET"
"PG/SG","PJ Dozier",3000,"DET@OKC 11/24/2017 08:00PM ET",0,"OKC"
"C","Boban Marjanovic",3000,"DET@OKC 11/24/2017 08:00PM ET",10.250,"DET"
"PF/C","Jon Leuer",3000,"DET@OKC 11/24/2017 08:00PM ET",11.813,"DET"
"PF/C","Nick Collison",3000,"DET@OKC 11/24/2017 08:00PM ET",1.500,"OKC"
"SG/SF","Kyle Singler",3000,"DET@OKC 11/24/2017 08:00PM ET",2.000,"OKC"
"SF","Luis Montero",3000,"DET@OKC 11/24/2017 08:00PM ET",0,"DET"
"SF/PF","Josh Huestis",3000,"DET@OKC 11/24/2017 08:00PM ET",6.982,"OKC"
"PG","Dwight Buycks",3000,"DET@OKC 11/24/2017 08:00PM ET",0,"DET"
"C","Cole Aldrich",3000,"MIA@MIN 11/24/2017 08:00PM ET",1.150,"MIN"
"PG/SG","Tyus Jones",3000,"MIA@MIN 11/24/2017 08:00PM ET",8.667,"MIN"
"PF/C","Jordan Mickey",3000,"MIA@MIN 11/24/2017 08:00PM ET",11.083,"MIA"
