Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10
PF/C,Joel Embiid,8000,NY@Phi 07:00PM ET,36.740,Phi,1,0,36.857,28.864,41.312,34.750,21.000,48.000,0.103,2.000,211.500,0.000,45.500,45.500,34.750,40.000,44.500,46.000,41.000,40.250,23.000,58.000,26.500,28.000
PG/SG,C.J. McCollum,7800,Cle@Por 10:30PM ET,37.288,Por,1,0,37.071,29.656,47.938,36.750,25.000,46.800,0.210,5.000,222.000,0.000,45.000,45.000,36.750,52.750,45.000,57.250,61.750,34.000,35.000,44.750,32.000,21.000
SF,Carmelo Anthony,7600,NY@Phi 07:00PM ET,37.122,NY,0,0,32.393,27.925,42.188,27.500,19.000,45.600,0.249,-2.000,211.500,0.000,40.500,40.500,27.500,27.500,53.000,60.750,39.750,12.250,48.750,17.750,44.750,31.000
PF,Kristaps Porzingis,7500,NY@Phi 07:00PM ET,37.371,NY,0,0,39.679,28.368,35.500,18.500,6.500,45.000,0.251,-2.000,211.500,0.000,18.500,18.500,18.500,35.000,38.500,50.000,43.000,50.500,24.000,39.000,41.000,13.250
PF/C,Blake Griffin,7300,Orl@LAC 10:30PM ET,41.942,LAC,1,1,45.679,35.625,41.750,46.250,14.750,43.800,0.412,-10.500,209.000,0.000,0.000,46.250,35.500,34.250,51.000,24.750,57.500,43.750,37.750,30.250,39.250,32.500
C,DeAndre Jordan,7000,Orl@LAC 10:30PM ET,34.369,LAC,1,0,35.857,28.837,39.562,31.000,18.500,42.000,0.180,-10.500,209.000,0.000,47.500,47.500,31.000,38.250,47.500,41.500,30.250,40.750,49.250,34.750,26.500,32.250
PG,Mike Conley,6900,Mem@OKC 08:00PM ET,35.679,Mem,0,0,36.000,27.450,40.875,36.500,21.000,41.400,0.299,4.500,204.000,0.000,42.500,42.500,36.500,54.000,44.250,28.750,39.000,24.000,38.750,26.250,40.750,22.500
C,Marc Gasol,6800,Mem@OKC 08:00PM ET,38.211,Mem,0,0,37.643,28.528,37.188,28.500,12.000,40.800,0.414,4.500,204.000,0.000,38.250,38.250,28.500,35.750,43.000,41.500,7.000,49.000,54.500,24.000,32.750,57.750
C,Al Horford,6700,Was@Bos 08:00PM ET,36.446,Bos,1,0,38.500,28.696,37.062,32.750,8.500,40.200,0.349,-5.500,217.500,0.000,39.750,39.750,32.750,32.250,47.000,36.250,37.000,18.250,25.500,41.750,43.000,24.750
C,Nikola Vucevic,6600,Orl@LAC 10:30PM ET,33.854,Orl,0,0,35.500,25.637,34.625,37.750,14.000,39.600,0.297,10.500,209.000,0.000,43.000,43.000,37.750,26.500,32.000,42.250,40.250,40.250,27.750,27.250,26.750,49.500
SG,Zach LaVine,6500,Hou@Min 08:00PM ET,31.703,Min,1,1,34.607,24.237,30.750,21.500,26.000,39.000,0.235,3.500,218.500,0.000,0.000,21.500,43.750,19.250,38.500,20.250,34.500,28.750,29.750,22.250,55.000,31.500
SG,Bradley Beal,6400,Was@Bos 08:00PM ET,33.841,Was,0,0,34.179,25.859,33.938,28.000,12.000,38.400,0.321,5.500,217.500,0.000,49.500,49.500,28.000,35.500,32.250,40.000,38.750,20.750,38.500,22.500,32.000,29.500
SF,Andrew Wiggins,6400,Hou@Min 08:00PM ET,32.230,Min,1,0,30.536,21.562,27.750,16.500,24.000,38.400,0.300,3.500,218.500,0.000,37.500,37.500,16.500,28.250,48.750,17.500,31.750,47.750,37.750,33.000,33.250,17.500
SG/SF,Marcus Smart,6300,Was@Bos 08:00PM ET,24.929,Bos,1,0,26.429,19.619,33.125,37.500,10.750,37.800,0.065,-5.500,217.500,0.000,19.000,19.000,37.500,44.250,35.000,15.750,17.500,21.750,33.000,30.500,19.750,28.000
PF/C,Serge Ibaka,6300,Orl@LAC 10:30PM ET,30.859,Orl,0,1,35.250,23.557,31.438,37.000,11.500,37.800,0.248,10.500,209.000,0.000,0.000,37.000,33.500,25.250,30.000,32.000,39.750,28.500,51.250,40.500,39.750,15.000
SF/PF,Otto Porter,6200,Was@Bos 08:00PM ET,29.757,Was,0,0,25.929,21.300,32.812,23.000,17.750,37.200,0.274,5.500,217.500,0.000,40.500,40.500,23.000,38.750,34.000,35.500,17.250,25.000,24.250,54.750,26.250,13.000
PF,Ersan Ilyasova,6100,NY@Phi 07:00PM ET,26.764,Phi,1,0,28.571,19.264,34.312,28.250,20.000,36.600,0.165,2.000,211.500,0.000,27.500,27.500,28.250,36.000,29.250,43.750,35.000,30.000,23.250,21.000,33.000,30.000
C,Marcin Gortat,6000,Was@Bos 08:00PM ET,32.128,Was,0,0,30.964,26.175,32.625,29.000,23.000,36.000,0.315,5.500,217.500,0.000,23.750,23.750,29.000,22.500,38.000,41.000,36.500,40.750,41.500,25.500,19.500,32.750
SF,Robert Covington,6000,NY@Phi 07:00PM ET,24.875,Phi,1,0,29.464,16.383,35.375,43.250,14.000,36.000,0.152,2.000,211.500,0.000,27.750,27.750,43.250,25.250,39.500,33.500,15.250,20.500,27.000,28.500,25.750,25.000
SG/SF,Evan Fournier,6000,Orl@LAC 10:30PM ET,28.463,Orl,0,0,27.536,21.118,28.375,34.750,13.750,36.000,0.204,10.500,209.000,0.000,12.500,12.500,34.750,25.250,18.750,34.750,39.250,23.750,28.500,37.750,38.500,41.000
C,Mason Plumlee,6000,Cle@Por 10:30PM ET,30.663,Por,1,0,33.107,23.455,37.625,25.750,6.000,36.000,0.299,5.000,222.000,0.000,22.250,22.250,25.750,46.500,34.250,44.000,33.500,25.250,33.000,38.750,18.250,27.250
SG,Victor Oladipo,5900,Mem@OKC 08:00PM ET,28.517,OKC,1,0,26.214,19.946,28.812,22.500,8.500,35.400,0.259,-4.500,204.000,0.000,24.250,24.250,22.500,29.250,32.250,31.250,33.250,23.000,2.750,21.750,26.500,29.750
SG,Eric Gordon,5900,Hou@Min 08:00PM ET,29.006,Hou,0,1,31.393,23.571,34.375,31.000,5.000,35.400,0.209,-3.500,218.500,0.000,0.000,31.000,30.250,34.750,41.500,24.000,31.500,26.250,28.250,31.000,36.500,23.250
PG,Derrick Rose,5900,NY@Phi 07:00PM ET,30.068,NY,0,1,28.500,23.724,25.250,24.000,16.000,35.400,0.291,-2.000,211.500,0.000,34.500,34.500,24.000,26.000,24.750,26.250,42.250,28.500,42.750,34.250,30.250,40.000
SG,Avery Bradley,5800,Was@Bos 08:00PM ET,33.936,Bos,1,1,31.857,27.044,35.875,45.250,6.500,34.800,0.461,-5.500,217.500,0.000,0.000,45.250,20.250,34.250,43.750,27.500,25.000,26.250,28.250,28.250,26.250,54.000
PF/C,Zach Randolph,5800,Mem@OKC 08:00PM ET,27.523,Mem,0,0,28.357,22.764,32.500,36.750,13.500,34.800,0.175,4.500,204.000,0.000,24.750,24.750,36.750,51.250,15.750,26.250,25.000,34.000,33.500,28.250,29.250,18.500
C,Steven Adams,5700,Mem@OKC 08:00PM ET,27.571,OKC,1,0,31.643,21.079,34.625,32.750,1.000,34.200,0.193,-4.500,204.000,0.000,29.500,29.500,32.750,34.250,29.500,42.000,41.000,22.250,29.000,28.500,34.000,31.750
SF,Trevor Ariza,5700,Hou@Min 08:00PM ET,28.113,Hou,0,0,24.143,21.382,27.938,30.250,5.500,34.200,0.217,-3.500,218.500,0.000,20.750,20.750,30.250,36.250,25.000,20.250,36.000,33.750,39.500,22.750,36.500,18.000
SF/PF,Markieff Morris,5600,Was@Bos 08:00PM ET,25.979,Was,0,0,24.143,19.852,29.625,34.250,17.750,33.600,0.218,5.500,217.500,0.000,35.250,35.250,34.250,40.500,24.000,19.750,27.500,19.000,20.750,28.500,16.500,26.000
PG,Patrick Beverley,5600,Hou@Min 08:00PM ET,27.894,Hou,0,0,31.179,21.604,28.812,25.500,20.000,33.600,0.237,-3.500,218.500,0.000,16.250,16.250,25.500,20.500,38.750,30.500,31.250,29.250,27.500,44.750,21.000,28.000
PG,Ricky Rubio,5600,Hou@Min 08:00PM ET,26.485,Min,1,0,30.393,19.855,29.875,51.750,10.000,33.600,0.227,3.500,218.500,0.000,42.250,42.250,51.750,27.250,21.250,19.250,14.000,27.250,45.000,21.750,29.500,38.500
PG,T.J. McConnell,5500,NY@Phi 07:00PM ET,18.193,Phi,1,0,19.429,12.137,32.062,26.000,13.000,33.000,0.054,2.000,211.500,0.000,29.000,29.000,26.000,40.500,29.750,32.000,11.000,16.000,12.500,22.500,19.250,25.750
SG,J.J. Redick,5500,Orl@LAC 10:30PM ET,21.791,LAC,1,0,27.000,14.528,29.875,38.250,22.000,33.000,0.107,-10.500,209.000,0.000,40.500,40.500,38.250,27.500,26.250,27.500,8.750,11.250,32.500,17.750,16.500,39.250
PF/C,Gorgui Dieng,5400,Hou@Min 08:00PM ET,27.414,Min,1,0,26.500,20.044,28.125,17.750,21.250,32.400,0.275,3.500,218.500,0.000,16.500,16.500,17.750,29.000,37.250,28.500,29.750,23.500,35.000,32.250,16.500,25.500
PG,Elfrid Payton,5400,Orl@LAC 10:30PM ET,27.776,Orl,0,1,32.536,20.650,31.062,23.500,2.000,32.400,0.348,10.500,209.000,0.000,12.000,12.000,23.500,21.000,36.000,43.750,16.750,15.250,33.500,47.750,27.500,37.000
PF/C,Montrezl Harrell,5300,Hou@Min 08:00PM ET,18.024,Hou,0,0,19.929,8.417,26.750,30.750,10.750,31.800,0.112,-3.500,218.500,0.000,19.750,19.750,30.750,35.750,18.500,22.000,29.750,24.000,40.000,13.000,22.250,27.500
SF,Jae Crowder,5200,Was@Bos 08:00PM ET,25.425,Bos,1,0,22.107,19.357,20.312,14.500,15.000,31.200,0.211,-5.500,217.500,0.000,35.000,35.000,14.500,21.500,14.500,30.750,23.500,27.500,28.250,26.500,13.500,27.500
SF/PF,Aaron Gordon,5200,Orl@LAC 10:30PM ET,22.026,Orl,0,0,20.179,14.857,30.250,10.000,15.000,31.200,0.173,10.500,209.000,0.000,37.250,37.250,10.000,38.000,32.000,41.000,26.000,10.000,40.000,21.750,9.500,19.250
PF/C,Enes Kanter,5100,Mem@OKC 08:00PM ET,25.096,OKC,1,0,25.429,16.881,33.375,41.250,2.250,30.600,0.304,-4.500,204.000,0.000,42.000,42.000,41.250,24.500,35.750,32.000,9.750,36.000,24.250,32.000,31.500,30.000
PF,Al-Farouq Aminu,5100,Cle@Por 10:30PM ET,21.250,Por,1,0,19.857,15.208,32.938,38.250,14.000,30.600,0.182,5.000,222.000,0.000,31.500,31.500,38.250,29.000,33.250,31.250,18.000,22.000,18.750,25.500,11.000,19.500
PF,Ryan Anderson,5000,Hou@Min 08:00PM ET,24.400,Hou,0,0,32.036,17.927,22.250,22.500,6.500,30.000,0.278,-3.500,218.500,0.000,37.250,37.250,22.500,16.500,30.500,19.500,20.500,40.000,10.250,31.250,23.750,46.750
SG,Tony Allen,4900,Mem@OKC 08:00PM ET,22.530,Mem,0,0,23.893,15.986,24.062,11.250,12.000,29.400,0.224,4.500,204.000,0.000,9.500,9.500,11.250,43.000,25.000,17.000,20.000,22.250,34.750,14.500,23.000,13.000
PG/SG,Brandon Jennings,4900,NY@Phi 07:00PM ET,21.059,NY,0,0,23.821,13.950,18.938,37.250,16.750,29.400,0.205,-2.000,211.500,0.000,14.750,14.750,37.250,27.250,1.750,9.500,21.250,51.250,15.250,15.000,9.000,24.250
C,Clint Capela,4800,Hou@Min 08:00PM ET,26.804,Hou,0,1,24.286,20.607,20.062,14.500,15.000,28.800,0.393,-3.500,218.500,0.000,0.000,14.500,24.750,22.500,18.500,31.000,19.500,33.250,27.250,26.750,17.500,21.000
C,Joakim Noah,4700,NY@Phi 07:00PM ET,22.662,NY,0,0,23.786,15.213,21.938,19.000,27.000,28.200,0.297,-2.000,211.500,0.000,20.500,20.500,19.000,17.000,18.750,33.000,31.000,43.500,12.500,45.500,26.000,18.750
PG,Austin Rivers,4700,Orl@LAC 10:30PM ET,18.664,LAC,1,1,26.607,10.697,30.312,35.000,19.000,28.200,0.173,-10.500,209.000,0.000,21.000,21.000,35.000,46.500,21.000,18.750,15.250,31.500,30.750,14.500,25.000,10.500
C,Tristan Thompson,4700,Cle@Por 10:30PM ET,24.189,Cle,0,0,25.643,18.262,25.625,29.500,28.000,28.200,0.317,-5.000,222.000,0.000,25.000,25.000,29.500,21.500,33.250,18.250,14.750,20.500,23.250,22.500,20.000,35.750
SF/PF,Dario Saric,4600,NY@Phi 07:00PM ET,20.721,Phi,1,0,20.714,13.147,24.938,25.750,17.000,27.600,0.230,2.000,211.500,0.000,7.250,7.250,25.750,16.000,22.750,35.250,22.000,28.750,17.500,11.750,20.000,10.750
SG/SF,Kyle Korver,4500,Cle@Por 10:30PM ET,18.720,Cle,0,0,16.607,11.750,22.812,5.250,14.000,27.000,0.155,-5.000,222.000,0.000,5.500,5.500,5.250,20.250,36.000,29.750,21.750,12.250,27.750,20.500,15.500,26.750
SG/SF,Allen Crabbe,4400,Cle@Por 10:30PM ET,18.175,Por,1,0,22.357,12.369,24.562,12.250,27.500,26.400,0.141,5.000,222.000,0.000,34.000,34.000,12.250,36.250,20.000,29.750,23.000,17.750,25.500,15.250,16.250,24.500
PF,JaMychal Green,4300,Mem@OKC 08:00PM ET,23.051,Mem,0,0,20.714,15.605,20.062,19.500,15.000,25.800,0.376,4.500,204.000,0.000,21.000,21.000,19.500,11.500,12.500,36.750,29.500,24.500,17.000,13.750,24.750,27.000
C,Jahlil Okafor,4300,NY@Phi 07:00PM ET,20.652,Phi,1,0,24.643,12.068,13.875,8.500,22.000,25.800,0.261,2.000,211.500,0.000,0.000,8.500,21.000,12.000,14.000,24.750,19.000,26.000,30.500,30.250,27.500,36.250
C,Nerlens Noel,4200,NY@Phi 07:00PM ET,15.050,Phi,1,0,9.750,10.464,19.938,19.000,22.000,25.200,0.139,2.000,211.500,0.000,27.500,27.500,19.000,36.000,11.250,13.500,22.250,6.250,14.250,7.750,10.250,10.000
SG/SF,Raymond Felton,4200,Orl@LAC 10:30PM ET,15.520,LAC,1,0,24.000,9.565,26.500,27.250,23.500,25.200,0.162,-10.500,209.000,0.000,12.750,12.750,27.250,14.250,32.000,32.500,19.500,45.750,12.250,19.000,36.500,17.500
PF/C,Marreese Speights,4200,Orl@LAC 10:30PM ET,19.406,LAC,1,0,20.107,13.375,20.875,24.750,14.750,25.200,0.239,-10.500,209.000,0.000,18.750,18.750,24.750,22.750,15.500,20.500,24.750,28.250,22.000,16.000,25.000,18.000
PF/C,Amir Johnson,4100,Was@Bos 08:00PM ET,17.283,Bos,1,1,22.679,10.537,21.062,13.750,16.750,24.600,0.215,-5.500,217.500,0.000,0.000,13.750,16.000,33.750,20.750,19.250,12.000,23.000,21.750,36.500,22.000,11.750
SG,Jamal Crawford,4100,Orl@LAC 10:30PM ET,19.600,LAC,1,0,24.857,13.033,23.688,3.750,22.000,24.600,0.292,-10.500,209.000,0.000,14.500,14.500,3.750,25.000,31.250,34.750,11.500,15.750,11.000,41.500,27.000,35.750
SG/SF,Kelly Oubre Jr.,4000,Was@Bos 08:00PM ET,13.086,Was,0,0,15.679,7.476,15.875,12.250,12.250,24.000,0.115,5.500,217.500,0.000,6.000,6.000,12.250,27.750,7.750,15.750,12.750,5.250,4.500,14.000,11.250,11.250
SF,Andre Roberson,4000,Mem@OKC 08:00PM ET,18.436,OKC,1,0,22.250,10.676,20.000,18.000,4.000,24.000,0.251,-4.500,204.000,0.000,20.000,20.000,18.000,27.250,29.250,5.500,6.500,23.750,10.250,5.750,16.000,19.750
PG,Sergio Rodriguez,4000,NY@Phi 07:00PM ET,23.605,Phi,1,0,25.857,14.900,21.562,8.000,13.000,24.000,0.484,2.000,211.500,0.000,7.750,7.750,8.000,7.500,36.250,34.500,19.000,21.500,15.750,25.250,34.000,12.250
SG,Courtney Lee,4000,NY@Phi 07:00PM ET,18.992,NY,0,0,19.607,13.179,18.750,9.500,17.500,24.000,0.219,-2.000,211.500,0.000,15.000,15.000,9.500,19.500,22.500,23.500,19.250,17.750,24.250,15.500,13.750,20.500
SF,Maurice Harkless,4000,Cle@Por 10:30PM ET,23.699,Por,1,0,21.750,15.844,22.750,29.250,27.000,24.000,0.485,5.000,222.000,0.000,24.250,24.250,29.250,11.000,26.500,24.250,23.750,21.250,20.500,23.750,15.500,23.000
SG,Nik Stauskas,3900,NY@Phi 07:00PM ET,17.295,Phi,1,0,13.893,11.133,18.812,27.250,26.000,23.400,0.197,2.000,211.500,0.000,12.000,12.000,27.250,12.750,15.250,20.000,24.250,6.250,16.250,19.750,3.500,20.000
SG/SF,Evan Turner,3900,Cle@Por 10:30PM ET,20.872,Por,1,0,26.143,15.429,19.875,20.250,27.500,23.400,0.364,5.000,222.000,0.000,32.500,32.500,20.250,17.750,24.250,17.250,26.750,19.500,26.000,22.250,9.250,24.750
SG/SF,Shabazz Muhammad,3800,Hou@Min 08:00PM ET,12.103,Min,1,0,15.071,7.181,15.500,13.500,25.000,22.800,0.045,3.500,218.500,0.000,31.250,31.250,13.500,9.250,17.750,21.500,24.250,8.000,16.750,20.250,7.250,15.250
C,Bismack Biyombo,3800,Orl@LAC 10:30PM ET,20.684,Orl,0,0,21.000,14.588,15.625,27.250,14.000,22.800,0.394,10.500,209.000,0.000,10.000,10.000,27.250,14.750,5.500,15.000,17.500,11.000,23.500,26.750,28.500,20.250
PG,Andrew Harrison,3700,Mem@OKC 08:00PM ET,17.718,Mem,0,0,18.500,11.261,10.938,5.000,21.000,22.200,0.314,4.500,204.000,0.000,8.000,8.000,5.000,2.750,24.250,11.750,21.000,18.500,30.750,16.000,15.500,23.000
PF,Richaun Holmes,3700,NY@Phi 07:00PM ET,16.393,Phi,1,1,14.143,7.667,16.438,10.750,20.000,22.200,0.251,2.000,211.500,0.000,0.000,10.750,5.250,22.250,27.500,26.000,4.750,3.250,27.250,26.750,5.750,10.000
SG,Sheldon McClellan,3600,Was@Bos 08:00PM ET,7.833,Was,0,0,10.714,2.250,6.500,2.750,12.000,21.600,0.033,5.500,217.500,0.000,10.500,10.500,2.750,16.250,5.750,1.250,14.250,1.500,11.500,13.000,0.000,13.500
PF/C,Kelly Olynyk,3600,Was@Bos 08:00PM ET,18.227,Bos,1,0,18.143,10.019,22.312,21.000,16.750,21.600,0.340,-5.500,217.500,0.000,22.000,22.000,21.000,24.000,20.500,23.750,13.000,8.250,20.250,22.000,2.750,22.250
PG,D.J. Augustin,3600,Orl@LAC 10:30PM ET,16.429,Orl,0,0,14.250,11.488,18.375,24.250,2.000,21.600,0.206,10.500,209.000,0.000,14.000,14.000,24.250,26.250,11.000,12.000,11.500,10.500,23.000,19.000,9.750,17.250
PF/C,Channing Frye,3600,Cle@Por 10:30PM ET,16.858,Cle,0,0,14.821,11.234,18.188,10.250,28.500,21.600,0.260,-5.000,222.000,0.000,12.250,12.250,10.250,16.000,21.750,24.750,24.500,9.250,7.250,17.500,12.000,22.500
SF/PF,Sam Dekker,3500,Hou@Min 08:00PM ET,15.263,Hou,0,0,14.214,10.315,13.625,12.750,6.000,21.000,0.211,-3.500,218.500,0.000,11.000,11.000,12.750,5.750,20.500,15.500,13.500,7.250,12.000,33.250,20.000,6.750
SG,Gerald Henderson,3500,NY@Phi 07:00PM ET,16.855,Phi,1,0,18.964,9.429,16.000,9.750,26.000,21.000,0.296,2.000,211.500,0.000,16.000,16.000,9.750,27.000,10.000,17.250,20.750,19.500,10.250,21.000,11.000,10.000
PG/SG,Iman Shumpert,3500,Cle@Por 10:30PM ET,15.354,Cle,0,0,14.286,10.900,12.812,4.500,10.500,21.000,0.181,-5.000,222.000,0.000,11.500,11.500,4.500,22.250,14.250,10.250,13.500,10.750,12.500,19.750,20.250,12.250
SG,J.R. Smith,3500,Cle@Por 10:30PM ET,17.321,Cle,0,1,13.429,11.300,19.688,8.250,10.000,21.000,0.317,-5.000,222.000,0.000,0.000,8.250,18.750,15.000,36.750,12.500,3.500,17.500,11.000,13.500,9.750,14.000
SF,James Ennis III,3400,Mem@OKC 08:00PM ET,17.625,Mem,0,0,17.071,11.404,16.438,17.750,7.000,20.400,0.360,4.500,204.000,0.000,16.500,16.500,17.750,18.250,26.500,3.250,15.500,8.250,16.750,18.000,14.750,21.250
C,Cole Aldrich,3400,Hou@Min 08:00PM ET,9.610,Min,1,0,5.571,5.145,5.500,3.500,26.000,20.400,0.077,3.500,218.500,0.000,6.000,6.000,3.500,3.500,9.000,6.000,11.500,3.250,4.750,2.500,3.500,11.250
PF/C,Kyle O'Quinn,3400,NY@Phi 07:00PM ET,17.056,NY,0,0,16.929,9.607,14.562,8.500,16.750,20.400,0.385,-2.000,211.500,0.000,39.750,39.750,8.500,9.250,28.500,12.000,14.250,4.500,14.000,9.000,45.000,20.500
SG,Jordan McRae,3400,Cle@Por 10:30PM ET,8.740,Cle,0,0,11.286,3.021,11.562,0.000,10.000,20.400,0.082,-5.000,222.000,0.000,6.250,6.250,0.000,3.750,31.250,11.250,28.000,11.000,10.000,13.250,0.000,11.500
SG/SF,Vince Carter,3300,Mem@OKC 08:00PM ET,17.697,Mem,0,0,15.357,12.829,16.125,11.250,9.500,19.800,0.385,4.500,204.000,0.000,21.750,21.750,11.250,7.500,26.250,19.500,23.250,21.000,15.750,9.750,21.000,5.500
C,Nene Hilario,3300,Hou@Min 08:00PM ET,15.171,Hou,0,0,15.393,9.544,19.125,22.750,15.000,19.800,0.238,-3.500,218.500,0.000,12.000,12.000,22.750,11.500,17.000,25.250,18.250,4.500,10.750,24.250,12.250,11.250
SF,Chandler Parsons,3200,Mem@OKC 08:00PM ET,11.482,Mem,0,0,9.607,6.667,11.562,12.750,7.000,19.200,0.084,4.500,204.000,0.000,16.000,16.000,12.750,13.750,6.000,13.750,10.500,1.250,12.750,7.500,15.000,10.000
PF,Domantas Sabonis,3200,Mem@OKC 08:00PM ET,14.455,OKC,1,0,14.071,9.450,13.625,12.750,3.500,19.200,0.244,-4.500,204.000,0.000,3.000,3.000,12.750,18.750,17.250,5.750,5.500,21.000,13.250,14.250,13.250,26.250
PG,Ron Baker,3200,NY@Phi 07:00PM ET,8.482,NY,0,0,9.286,3.464,12.062,21.750,16.000,19.200,0.067,-2.000,211.500,0.000,0.000,21.750,8.500,14.500,3.500,0.750,11.250,19.500,5.250,8.750,0.000,2.000
SG,Justin Holiday,3200,NY@Phi 07:00PM ET,14.678,NY,0,0,20.286,8.595,7.438,9.750,17.500,19.200,0.301,-2.000,211.500,0.000,7.500,7.500,9.750,3.500,4.750,11.750,9.500,29.500,25.750,29.250,7.750,7.500
SF/PF,Jerami Grant,3100,Mem@OKC 08:00PM ET,13.270,OKC,1,0,13.357,9.750,12.125,15.500,3.750,18.600,0.123,-4.500,204.000,0.000,15.000,15.000,15.500,10.500,14.000,8.500,13.250,6.250,12.250,13.500,19.500,15.000
SG,Jodie Meeks,3100,Orl@LAC 10:30PM ET,15.355,Orl,0,0,19.214,7.278,14.375,6.750,6.500,18.600,0.365,10.500,209.000,0.000,34.250,34.250,6.750,2.750,16.000,32.000,18.750,17.250,25.250,21.250,4.750,3.500
SF/PF,Jeff Green,3100,Orl@LAC 10:30PM ET,15.776,Orl,0,0,16.929,9.412,13.000,6.250,15.000,18.600,0.361,10.500,209.000,0.000,15.750,15.750,6.250,11.250,15.250,19.250,23.500,6.500,9.250,6.000,16.250,21.250
SG,DeAndre Liggins,3100,Cle@Por 10:30PM ET,9.603,Cle,0,0,13.357,3.000,14.312,14.000,10.000,18.600,0.088,-5.000,222.000,0.000,7.250,7.250,14.000,21.250,12.750,9.250,13.250,12.500,10.500,2.250,8.000,5.000
PG,Trey Burke,3000,Was@Bos 08:00PM ET,8.333,Was,0,0,6.500,4.450,8.000,8.750,24.000,18.000,0.096,5.500,217.500,0.000,5.000,5.000,8.750,11.000,6.250,6.000,4.500,38.000,4.000,0.000,6.500,8.250
PG,Tomas Satoransky,3000,Was@Bos 08:00PM ET,8.826,Was,0,1,9.036,3.865,3.125,3.000,24.000,18.000,0.115,5.500,217.500,0.000,0.000,3.000,2.500,4.000,3.000,3.000,0.000,7.750,1.000,9.250,5.250,14.000
PG,Demetrius Jackson,3000,Was@Bos 08:00PM ET,5.000,Bos,1,0,7.625,1.583,5.000,2.750,3.000,18.000,0.082,-5.500,217.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PG,Terry Rozier,3000,Was@Bos 08:00PM ET,13.662,Bos,1,0,12.000,8.105,7.812,1.500,3.000,18.000,0.284,-5.500,217.500,0.000,20.500,20.500,1.500,12.750,4.750,12.250,9.000,1.500,2.750,7.750,8.750,23.750
