,Date,FirstName,Headline,Injured,Injured_Status,Injury_Detail,Injury_Location,Injury_Side,Injury_Type,LastName,ListItemCaption,ListItemDescription,ListItemPubDate,PlayerID,Position,Priority,RotoId,Team,TeamCode,UpdateId,lastUpdate,player_code
22,1511122105,Tony,Tony Allen: Expected to play Monday,YES,GTD,Not Specified,,Not Specified,Knee,Allen,"Allen (knee) is expected to play in Monday’s game against the Nuggets, Christian Boutwell of The Advocate reports.","Allen was originally expected back for Friday's contest, but apparently dealt with some discomfort in the lead up to tip off, so he decided to remain on the sidelines to avoid putting further strain on the knee. That said, if all goes well during shootaround and warmups Monday, Allen should be back in the lineup after a four-game layoff. He's averaged just 13.6 minutes per game, however, which keeps him off the radar in the majority of fantasy formats.",11/19/2017 10:08:25 AM,2754,G,3,2525,NOP,pelicans,270230,11/19/2017 10:08:25 AM,tony_allen
23,1511121854,Pascal,Pascal Siakam: Shifting back to bench role Sunday,NO,Healthy,,,,,Siakam,Siakam will return to the bench for Sunday’s game against the Wizards.,"Siakam drew the start on Friday with Serge Ibaka (knee) sitting out, posting a solid 13 points, four rebounds, five assists and three blocks across 34 minutes. However, Ibaka has been cleared for a return on Sunday and he'll take back the starting power forward role, which sends Siakam to the bench. Look for Siakam's playing time to take a hit, which should restrict his fantasy value to just those in the deepest of leagues.",11/19/2017 10:04:14 AM,1627783,F,3,3922,TOR,raptors,270229,11/19/2017 10:04:14 AM,pascal_siakam
24,1511119491,Patrick,Patrick Beverley: Questionable for Monday,YES,GTD,Soreness,,Right,Knee,Beverley,"Beverley (knee) is officially listed as questionable for Monday’s matchup with the Knicks, Brad Turner of the Los Angeles Times reports.","Beverley has missed the last five games because of a sore right knee, but is trending towards full strength. He'll likely test out the injury during Monday's morning shootaround, with another update coming shortly after that session regarding his potential availability. If Beverley does return, that should send Sindarius Thornwell back to a bench role.",11/19/2017 9:24:51 AM,201976,G,3,3072,LAC,clippers,270228,11/19/2017 9:24:51 AM,patrick_beverley
25,1511119063,Markieff,Markieff Morris: Will be limited to around 24 minutes Sunday,NO,Healthy,,,,,Morris,"Morris is expected to be limited to around 24 minutes of playing time during Sunday’s matchup with the Raptors, Candace Buckner of the Washington Post reports.","Morris missed the first seven games of the season following offseason sports hernia surgery and with the Wizards heading into a back-to-back set, they'll attempt to limit Morris' overall workload to avoid additional strain on the previous injury. That being said, fantasy owners may want to look elsewhere for power forward options until Morris is on a full workload.",11/19/2017 9:17:43 AM,202693,F,3,3200,WAS,wizards,270227,11/19/2017 9:17:43 AM,markieff_morris
26,1511118852,Tim,Tim Frazier: Starting at point guard Monday,NO,Healthy,,,,,Frazier,"Frazier will start at point guard for Sunday’s game against the Raptors, Candace Buckner of the Washington Post reports.","The Wizards are set to be without John Wall on Sunday, as he's dealing with a sore knee. That allows Frazier to pick up the start in his place, meaning a temporary uptick in his playing time and fantasy value. In his lone start earlier this season, Frazier posted four points, two rebounds and eight assists across 31 minutes. Frazier should be an intriguing cheaper point guard option for Sunday's DFS slate.",11/19/2017 9:14:12 AM,204025,G,3,3695,WAS,wizards,270226,11/19/2017 9:14:12 AM,tim_frazier
27,1511118494,John,John Wall: Out Sunday vs. Raptors,YES,Out,Not Specified,,,Knee,Wall,"Wall (knee) has been ruled out for Sunday’s game against the Raptors, Candace Buckner of the Washington Post reports.","Wall is dealing with a sore left knee and after testing it out during pregame warmups Sunday, the team felt it was in his best interest to take the game off. With the Wizards currently going into a back-to-back set and also playing three games in the next four days, it wouldn't be surprising if Wall eventually sat out once again Monday, though for now, he can be considered questionable for that contest. Tim Frazier should pick up the start at point guard, while Bradley Beal should see his usage rise a bit in the backcourt and could also act as the primary ball-handler at times.",11/19/2017 9:08:14 AM,202322,G,1,3097,WAS,wizards,270225,11/19/2017 9:08:14 AM,john_wall
28,1511118091,Jerryd,Jerryd Bayless: Officially questionable for Monday,YES,GTD,Soreness,,Left,Wrist,Bayless,"Bayless (wrist) participated in Sunday’s workout and is considered questionable for Monday’s matchup with the Jazz, Jessica Camerato of NBC Sports Philadelphia reports.","Bayless has missed the last six games while working back from a wrist contusion, but appears to be nearing a return to full strength. He was able to take part in Sunday's workout and as long as the injury doesn't flare up following the increase in activity, Bayless could be back on the floor Monday. Look for another update following Monday's morning shootaround, but for now, Bayless should be considered questionable.",11/19/2017 9:01:31 AM,201573,G,3,2924,PHI,sixers,270224,11/19/2017 9:01:31 AM,jerryd_bayless
29,1511117811,Serge,Serge Ibaka: Will play Sunday vs. Wizards,NO,Healthy,,,,,Ibaka,"Ibaka (knee) will play in Sunday’s game against the Wizards, Raptors radio play-by-play announcer Eric Smith reports.","Ibaka missed Friday's game with inflammation in his knee, but it was clearly nothing too serious considering he'll be back on the court Sunday after just a one-game absence. The Raptors haven't announced any sort of restrictions for the big man, so look for Ibaka to start at power forward and see a full complement of minutes in his return. With Ibaka back, look for Pascal Siakam to head back to the bench.",11/19/2017 8:56:51 AM,201586,F,3,2965,TOR,raptors,270223,11/19/2017 8:56:51 AM,serge_ibaka
30,1511117613,Norman,Norman Powell: Out again Sunday vs. Wizards,YES,Out,,,,Hip,Powell,"Powell (hip) has been ruled out for Sunday’s game against the Wizards, Raptors radio play-by-play announcer Eric Smith reports.","Powell came into Sunday with a doubtful designation, so this was the expected course of action all along. Look for Powell to continue to go through the rehabilitation process, with his next opportunity to take the court coming on Wednesday against the Knicks. With Powell out once again, OG Anunoby should make his fourth straight start after averaging 10.7 points and 1.0 rebound across 24.7 minutes over the last three contests.",11/19/2017 8:53:33 AM,1626181,G,3,3726,TOR,raptors,270222,11/19/2017 8:53:33 AM,norman_powell
31,1511117135,Jose,Jose Calderon: Will enter starting five Monday,NO,Healthy,,,,,Calderon,"Calderon will start at point guard for Monday’s game against the Pistons, Joe Vardon of Cleveland.com reports.","With both Isaiah Thomas (hip) and Derrick Rose (ankle) sitting out with their respective injuries, Iman Shumpert has been working with the starters over the last few weeks. However, Shumpert is now dealing with some knee soreness of his own and will sit out at least a week, which means the Cavaliers will turn toCalderon at point guard. Calderon should see a fairly hefty workload with so many other guards sitting out, making him a potential punt-play option for Monday's DFS slate.",11/19/2017 8:45:35 AM,101181,G,3,2653,CLE,cavaliers,270221,11/19/2017 8:45:35 AM,jose_calderon
32,1511115731,Isaiah,Isaiah Thomas: Takes part in 5-on-0 drills Sunday,YES,Out,,,,Hip,Thomas,"Thomas (hip) took part in some 5-on-0 drills during Sunday’s practice, Joe Vardon of Cleveland.com reports.","Thomas appears to be slowly ramping up his activity level, now being allowed to take part in some non-contact work and shooting drills. That being said, the Cavaliers haven't updated his timetable at all, so it appears he's still targeting a Jan. 1 return for the time being. Thomas is fully expected to start at point guard once cleared, though until he's going through full-contact work, a return shouldn't be considered forthcoming.",11/19/2017 8:22:11 AM,202738,G,3,3240,CLE,cavaliers,270220,11/19/2017 8:22:11 AM,isaiah_thomas
33,1511114510,Markelle,Markelle Fultz: Will be reevaluated in 2-to-3 weeks,YES,Out,Soreness,,Right,Shoulder,Fultz,"Fultz (shoulder) is progressing well in his recovery and is expected to be reevaluated again in 2-to-3 weeks, Crhis Mannix of Yahoo! Sports reports.","Fultz has been sidelined since late October, now missing 11 games while working back from a shoulder injury. According to Keith Pompey of the Philadelphia Inquirer, Fultz's shoulder soreness is going away and the balance is returning to his shoulders. With all that said, the Sixers are in no rush to bring their No. 1 overall pick back and they'll keep Fultz sidelined for another 2-to-3 weeks before having him evaluated once again. T.J. McConnell should continue to benefit for the time being.",11/19/2017 8:01:50 AM,,G,3,4100,PHI,sixers,270219,11/19/2017 8:01:50 AM,
34,1511113892,Ivica,Ivica Zubac: Recalled from G-League,NO,Healthy,,,,,Zubac,"Zubac was recalled from the G-League on Sunday, Mike Bresnahan of Spectrum SportsNet reports.","Zubac was recalled after playing the last two games for the South Bay Lakers, averaging 21 points and 10 rebounds in those contests. At the NBA level, Zubac's seen action in just two games for a total of five minutes.",11/19/2017 7:51:32 AM,162726,C,4,3888,LAL,lakers,270218,11/19/2017 7:51:32 AM,
35,1511113747,Josh,Josh Hart: Recalled from G-League,NO,Healthy,,,,,Hart,"Hart was recalled from the G-League on Sunday, Mike Bresnahan of Spectrum SportsNet reports.","Hart has fallen out of the rotation entirely over the last few games for the Lakers, so the team opted to assign him to the G-League early last week to get him some extended court time. In two games with the team's G-League affiliate, Hart averaged 18.0 points, 5.5 rebounds, 2.0 assists and 1.5 steals across 32.0 minutes. He'll now rejoin the Lakers ahead of Sunday's matchup with the Nuggets, but likely won't see enough minutes to be a relevant fantasy option.",11/19/2017 7:49:07 AM,,G,4,4136,LAL,lakers,270217,11/19/2017 7:49:07 AM,
36,1511113310,Damyean,Damyean Dotson: Assigned to G-League,NO,Healthy,,,,,Dotson,"Dotson was assigned to the G-Leauge on Sunday, Al Iannazzone of Newsday reports.","Dotson has seen double digit minutes twice at the NBA level this season, scoring nine points and fourteen points in those contests, however he will spend most of the season in the G-League, where he is averaging 13.5 points and 9.0 rebounds over 38.2 minutes.",11/19/2017 7:41:50 AM,,G,4,4198,NYK,knicks,270216,11/19/2017 7:41:50 AM,
37,1511111794,Anthony,Anthony Davis: Probable for Monday,YES,GTD,Not Specified,,Not Specified,Forehead,Davis,"Davis (face) is listed as probable for Monday’s game against the Thunder, Marc J. Spears of ESPN reports.","While Davis was pulled from Friday's game against the Nuggets with a concussion, he's reportedly since been cleared of the concussion diagnosis and is now just dealing with a contusion of the orbit bone above his right eye. He's likely just got some overall soreness and swelling to the area, but the the fact that he's passed concussion protocol is very encouraging for his status on Monday. If all goes as expected, Davis should take the floor as usual, though another update will likely be provided following the team's morning shootaround.",11/19/2017 7:16:34 AM,203076,F,2,3297,NOP,pelicans,270215,11/19/2017 7:16:34 AM,anthony_davis
38,1511110666,Bruno,Bruno Caboclo: Recalled from G-League,NO,Healthy,,,,,Caboclo,Caboclo was recalled from the G-League on Sunday.,"Caboclo has seen action in just two games at the NBA level this season, meaning this call-up is likely just to provide the Raptors with depth. He's spent most of this season with the Raptors 905, where he's averaging 18.6 points and 7.2 rebounds over 33.0 minutes. .",11/19/2017 6:57:46 AM,203998,F,4,3673,TOR,raptors,270214,11/19/2017 6:57:46 AM,bruno_caboclo
39,1511110318,Alfonzo,Alfonzo McKinnie: Recalled from G-League,NO,Healthy,,,,,McKinnie,McKinnie was recalled from the G-League on Sunday.,"McKinnie has now played in four games with the Raptors' G-League affiliate, averaging 16.0 points, 8.0 rebounds, 1.0 assist and 1.3 steals across 33.3 minutes. That strong play has earned him a call-up to the big club, though he's yet to see double-digit minutes with the Raptors this season and will likely remain outside the regular rotation moving forward.",11/19/2017 6:51:58 AM,,F,4,4213,TOR,raptors,270213,11/19/2017 6:51:58 AM,
40,1511109958,Mario,Mario Hezonja: Sees 14 minutes Saturday,NO,Healthy,,,,,Hezonja,"Hezonja recorded four points (2-8 FG, 0-2 3Pt), four rebounds, one block and one steal over 15 minutes Saturday in a loss to the Jazz.","Hezonja was able to go after being listed as probable for Saturday's game with a head laceration. He's been an afterthought in Orlando's rotation this season, scoring double digit points just once this season.",11/19/2017 6:45:58 AM,1626209,G,3,3578,ORL,magic,270212,11/19/2017 6:45:58 AM,mario_hezonja
41,1511109798,Kevin,Kevin Durant: Out Sunday with ankle sprain,YES,Out,Sprain,,Left,Ankle,Durant,"Durant is dealing with a left ankle sprain and has been ruled out for Sunday’s game against the Nets, Chris Haynes of ESPN reports.","It's unclear exactly when Durant picked up the injury, but it likely occurred during Saturday's game against the 76ers. With the Warriors heading into the second game of their back-to-back set, they'll try and avoid having Durant aggravate the injury further and keep him on the sidelines. Durant's next opportunity to play will be Wednesday against the Thunder, though in the meantime, look for Andre Iguodala, Patrick McCaw and Omri Casspi to help cover his minutes.",11/19/2017 6:43:18 AM,201142,F,1,2811,GSW,warriors,270211,11/19/2017 6:43:18 AM,kevin_durant
42,1511108463,Tim,Tim Hardaway: Questionable for Monday,YES,GTD,,,Left,Foot,Hardaway,"Hardaway is questionable for Monday’s matchup with the Clippers with a sore left foot, Al Iannazzone of Newsday reports.","Hardaway sat out of Sunday's practice with a sore left foot, and at this point, is questionable for Monday's game. He underwent X-rays on the foot after Friday's game and they came back negative, so the injury doesn't seem to be too significant at this point, however more information should come out prior to Monday's contest.",11/19/2017 6:21:03 AM,203501,G,3,3459,NYK,knicks,270210,11/19/2017 6:21:03 AM,timothy_hardaway
43,1511099352,Dwight,Dwight Howard: Collects double-double Saturday,NO,Healthy,,,,,Howard,"Howard scored 16 points (7-10 FG, 2-6 FT) to go along with 16 rebounds, one assist, two steals and one block over 29 minutes in Saturday’s 102-87 win against the Clippers.","Howard collected 16 rebounds in order to clinch his seventh double-double of the season. The veteran center had a dominating night on the defensive glass, collecting 12 rebounds on defense. While he may not average 20-plus points game as he did with Orlando in 2011-12, Howard is averaging a mighty 12.5 rebounds this season. Howard looks to add to this rebound totals when Charlotte takes on Minnesota on Monday.",11/19/2017 3:49:12 AM,2730,C,3,2458,CHA,hornets,270209,11/19/2017 3:49:12 AM,dwight_howard
44,1511084648,Khris,Khris Middleton: Efficient in loss,NO,Healthy,,,,,Middleton,"Middleton totaled 23 points (9-12 FG) 3-5 3Pt, 2-2 FT), two assists and one steal in 32 minutes during Saturday’s 111-79 loss to the Mavericks.","Middleton joined Giannis Antetokounmpo as the only Bucks player to score in double figures during a blow-out loss. He finished with 23 points on only 12 field-goal attempts, but was not able to add much else to his stat line. He has slowly been rounding into form, and is clearly the second option on offense.",11/18/2017 11:44:08 PM,203114,G,3,3356,MIL,bucks,270208,11/18/2017 11:44:08 PM,khris_middleton
45,1511084401,Giannis,Giannis Antetokounmpo: Pull down season-high 17 rebounds,NO,Healthy,,,,,Antetokounmpo,"Antetokounmpo finished with 24 points (7-20 FG, 1-3 3Pt, 9-13 FT), 17 rebounds, three steals and two assists across 39 minutes in Saturday’s 111-79 loss to Dallas.","Antetokounmpo scored an in-efficient 24 points on Saturday, while hauling in 17 rebounds. He continues to put up massive numbers, even in blow-out losses. This was the first defeat since the acquisition of Eric Bledsoe, and barring this performance, the team have gelled well with their new point-guard. Antetokounmpo will get a chance to grab another victory on Monday against the Wizards.",11/18/2017 11:40:01 PM,203507,F,3,3456,MIL,bucks,270207,11/18/2017 11:40:01 PM,giannis_antetokounmpo
46,1511083807,Nerlens,Nerlens Noel: Plays only three minutes in victory,NO,Healthy,,,,,Noel,"Noel finished with just two points (1-2 FG), three rebounds and one assist in only three minutes during Saturday’s 111-79 victory over Milwaukee.","The fact that Noel was only able to see three minutes of action in a blow-out game, does not bode well for his future. He is currently well down the pecking order, playing behind Dirk Nowitzki, Dwight Powell and even Salah Mejri. The upside remains but until he can find some consistent minutes, he is barely a stash in deeper leagues.",11/18/2017 11:30:07 PM,203457,C,3,3431,DAL,mavericks,270206,11/18/2017 11:30:07 PM,nerlens_noel
