,Date,FirstName,Headline,Injured,Injured_Status,Injury_Detail,Injury_Location,Injury_Side,Injury_Type,LastName,ListItemCaption,ListItemDescription,ListItemPubDate,PlayerID,Position,Priority,RotoId,Team,TeamCode,UpdateId,lastUpdate,player_code
13,1511196901,Jeremy,Jeremy Lamb: Uncertain to play Monday vs. Minnesota,YES,GTD,Soreness,,Right,Hamstring,Lamb,"Lamb (hamstring) went through shootaround but remains questionable to play Monday against Minnesota, Rick Bonnell of the Charlotte Observer reports.","Lamb continues to battle soreness in his hamstring, and while he's yet to miss any time, Bonnell reports that there's some concern Lamb could worsen the injury by playing Monday. As a result, expect the UConn product to end up as a true game-time call. Lamb has seen his minutes take a slight dip in the wake of Nic Batum's return, but he's still scored in double-digits in each of the last three games.",11/20/2017 6:55:01 AM,203087,G,3,3319,CHA,hornets,270315,11/20/2017 6:55:01 AM,jeremy_lamb
14,1511196785,Jonas,Jonas Jerebko: Will play through illness Monday,NO,Healthy,,,,,Jerebko,"Jerebko is dealing with an illness, but participated in the Jazz’s morning shootaround and will play Monday against the 76ers, Tony Jones of The Salt Lake Tribune reports.","Though it appears Jerebko will be at less-than-optimal health heading into the Jazz's three-game week, it doesn't look as though the illness will impact his availability. Jerebko turned in his best outing of the campaign in the Jazz's blowout win over the Magic on Saturday, supplying a season-high 15 points (7-11 FG, 1-2 3Pt), six rebounds and one steal in 25 minutes.",11/20/2017 6:53:05 AM,201973,F,3,3041,UTA,jazz,270314,11/20/2017 6:53:05 AM,jonas_jerebko
15,1511196645,Thabo,Thabo Sefolosha: Cleared for Monday,NO,Healthy,,,,,Sefolosha,"Sefolosha (knee) will play Monday against the 76ers, Tony Jones of The Salt Lake Tribune reports.","The Jazz had previously deemed Sefolosha probable to play Monday, so his availability for the contest was never in much doubt. He missed the front end of a back-to-back set Friday against the Nets due to the knee issue, but suited up for Saturday's blowout win over the Magic, logging 18 minutes and producing eight points (3-5 FG, 1-1 3Pt, 1-1 FT), four rebounds, two steals and one assist.",11/20/2017 6:50:45 AM,200757,F,3,2732,UTA,jazz,270313,11/20/2017 6:50:45 AM,thabo_sefolosha
16,1511196615,Nik,Nik Stauskas: Out Monday vs. Jazz,YES,Out,Sprain,,Right,Ankle,Stauskas,"Stauskas (ankle) will not be available Monday against the Jazz, Jessica Camerato of NBC Sports Philadelphia reports.","The Sixers initially hoped to have Stauskas back Monday, but he's apparently still battling the right ankle sprain that's kept him out of action since Nov. 11. Even prior to the injury, Stauskas was essentially out of the rotation, appearing in only three contests on the season and totaling just 18 minutes.",11/20/2017 6:50:15 AM,203917,G,3,3583,PHI,sixers,270312,11/20/2017 6:50:15 AM,nik_stauskas
17,1511196460,Richaun,Richaun Holmes: Questionable to play vs. Jazz,YES,GTD,Not Specified,,Not Specified,Illness,Holmes,"Holmes is considered questionable to play Monday against the Jazz due to a stomach issue, Jessica Camerato of NBC Sports Philadelphia reports.","Holmes played 15 minutes in Saturday's loss to the Warriors, but he's now in danger of being sidelined after missing shootaround with the illness. Joel Embiid (knee) is also a question mark for the Sixers, who could be severely shorthanded at center if both players are ultimately ruled out.",11/20/2017 6:47:40 AM,1626158,C,3,3755,PHI,sixers,270311,11/20/2017 6:47:40 AM,richaun_holmes
18,1511196339,Jerryd,Jerryd Bayless: Will play Monday,NO,Healthy,,,,,Bayless,"Bayless (wrist) will play Monday against Utah, Jessica Camerato of NBC Sports Philadelphia reports.","The veteran missed the last six games with a bruised wrist, but he's been cleared to return to action and will look to pick up where he left off, averaging 11.0 points, 2.8 rebounds, 2.0 assists and 2.1 made threes per game. It's possible Bayless could be re-inserted into the starting five, though that would likely mean moving Dario Saric back to the bench.",11/20/2017 6:45:39 AM,201573,G,3,2924,PHI,sixers,270310,11/20/2017 6:45:39 AM,jerryd_bayless
19,1511196139,Joel,Joel Embiid: Game-time call Monday,YES,GTD,Soreness,,Left,Knee,Embiid,"Embiid is considered a game-time call for Monday’s game against the Jazz due to soreness in his left knee, Jessica Camerato of NBC Sports Philadelphia reports.","Embiid is apparently dealing with some routine soreness following Saturday's loss to Golden State, and the Sixers will wait to see how he responds to treatment throughout the day before making a final call on his status. In the event that Embiid is ultimately held out, Philadelphia could be shorthanded up front, as Richaun Holmes (illness) is also listed as questionable.",11/20/2017 6:42:19 AM,203954,C,2,3572,PHI,sixers,270309,11/20/2017 6:42:19 AM,joel_embiid
20,1511196052,Trey,Trey Lyles: Efficient in double-digit loss,NO,Healthy,,,,,Lyles,"Lyles offered 10 points (4-7 FG, 1-3 3Pt, 1-3 FT), eight rebounds and one assist across 16 minutes in Sunday’s 127-109 loss to the Lakers.","The 22-year-old has found playing time hard to come by in his first Nuggets season, but he saw a nice bump in opportunity Sunday with Paul Millsap exiting early with a wrist injury. Lyles parlayed the extra minutes into his second double-digit scoring effort of the campaign, along with a season-high rebound tally. Despite the encouraging performance, Lyles' typically minuscule role keeps his fantasy value depressed, although he could certainly see a boost in playing time if Millsap's injury lingers.",11/20/2017 6:40:52 AM,1626168,F,3,3738,DEN,nuggets,270308,11/20/2017 6:40:52 AM,trey_lyles
21,1511195520,Kentavious,Kentavious Caldwell-Pope: Full stat line in win,NO,Healthy,,,,,Caldwell-Pope,"Caldwell-Pope supplied 15 points (6-13 FG, 3-9 3Pt), five rebounds, three assists, four steals and one block across 35 minutes in Sunday’s 127-109 win over the Nuggets.","Caldwell-Pope provided his typically well-balanced stat line, as he continues to check off every box for fantasy owners. The 24-year-old has managed double-digit point totals in seven of his last eight contests, but he's also notably improved in non-scoring categories this season. Factoring in Sunday's production, he's averaging career highs in rebounds (5.2), assists (2.6), steals (1.6) and blocks (0.5), bumping up his fantasy stock across all formats.",11/20/2017 6:32:00 AM,203484,G,3,3450,LAL,lakers,270307,11/20/2017 6:32:00 AM,kentavious_caldwell-pope
22,1511195182,Brook,Brook Lopez: Leads starters in scoring Sunday,NO,Healthy,,,,,Lopez,"Lopez managed 21 points (9-14 FG, 3-5 3Pt), four assists, three rebounds and two blocks across 22 minutes in Sunday’s 127-109 win over the Nuggets.","The veteran center has been somewhat difficult to figure out for fantasy purposes at times, but he's been particularly impressive over the last two games. Lopez has shot 56.7 percent (17-for-30) over the last two games, including 45.5 percent (5-for-11) from three-point range. The 10-year veteran has been good for an occasional double-double as well, and he's recorded multiple blocks in 11 contests overall.",11/20/2017 6:26:22 AM,201572,C,3,2918,LAL,lakers,270306,11/20/2017 6:26:22 AM,brook_lopez
23,1511194894,Kyle,Kyle Kuzma: Pours in 17 in blowout victory,NO,Healthy,,,,,Kuzma,"Kuzma went for 17 points (7-11 FG, 3-4 3Pt, 0-2 FT), three rebounds, three assists and one steal across 26 minutes in Sunday’s 127-109 win over the Nuggets.","One game after erupting for a career-high 30 points, Kuzma came back down to earth a bit Sunday, but he actually posted his best shooting percentage since Nov. 3. The heralded rookie has rattled off 10 consecutive double-digit scoring efforts and has been good for the occasional double-double as well, rendering him a highly valuable fantasy asset in all formats.",11/20/2017 6:21:34 AM,,F,3,4167,LAL,lakers,270305,11/20/2017 6:21:34 AM,
24,1511194571,Jordan,Jordan Clarkson: Bounces back with 18-point tally,NO,Healthy,,,,,Clarkson,"Clarkson registered 18 points (7-12 FG, 0-2 3Pt, 4-7 FT), three rebounds, one assist and one steal across 24 minutes in Sunday’s 127-109 win over the Nuggets.","Clarkson had slogged through a season-low four-point effort against the Suns on Friday, so Sunday's output was a welcome sight for fantasy owners. The 25-year-old guard has scored in double digits in eight of 10 November contests, and given his role as a critical source of scoring off the bench, his aforementioned clunker can safely be considered an outlier.",11/20/2017 6:16:11 AM,203903,G,3,3614,LAL,lakers,270304,11/20/2017 6:16:11 AM,jordan_clarkson
25,1511194519,John,John Wall: Likely game-time call Monday,YES,GTD,Soreness,,Left,Knee,Wall,"Wall (knee) will likely be a game-time decision for Monday’s matchup with the Bucks, Candace Buckner of The Washington Post reports.","Wall sat out for the second time this season in Sunday's 100-91 loss to the Raptors while dealing with a sore left knee, just one of a few health issues that he's been battling of late. The point guard, who played through a sore left shoulder and sprained ankle earlier this season, recently indicated that he received intravenous fluids to aid his recovery from an illness, which then  resulted in swelling in the knee that later became soreness. Wizards head coach Scott Brooks characterized the decision to hold Wall out Sunday as ""just playing it safe"" with the team opening a stretch of three games in four nights, following up that there's a ""great chance"" the three-time All-Star will be back on the court for the second half of the back-to-back set. If Wall does in fact suit up, Tim Frazier, who finished with six points, eight rebounds and eight assists in 36 minutes Sunday, would likely slide back into a lower-minute bench role.",11/20/2017 6:15:19 AM,202322,G,1,3097,WAS,wizards,270303,11/20/2017 6:15:19 AM,john_wall
26,1511194364,Julius,Julius Randle: Team-high point total in win,NO,Healthy,,,,,Randle,"Randle posted 24 points (11-18 FG, 1-3 3Pt, 1-2 FT), seven rebounds and five assists across 32 minutes in Sunday’s 127-109 win over the Nuggets.","Randle parlayed a season-high minutes total with his best scoring output of the season, as he put together a lights-out performance from the field for the second straight contest. The 2014 first-round pick has shot 60.7 percent (17-for-28) from the field over the last pair of games and has been excellent on the glass all month, averaging 7.7 rebounds in 10 November contests. Given his secure role in the frontcourt rotation and multi-category production, Randle's fantasy stock appears to be on the rise.",11/20/2017 6:12:44 AM,203944,F,3,3574,LAL,lakers,270302,11/20/2017 6:12:44 AM,julius_randle
27,1511194173,Mirza,Mirza Teletovic: Ruled out Monday,YES,Out,Soreness,,Left,Knee,Teletovic,"Teletovic (knee) won’t play Monday against the Wizards, Zach Rosen of the Wizards’ official site reports.","Teletovic recently resumed working out, but the sore left knee will keep him sidelined for a sixth consecutive contest Monday. With an exceptional 46.7 percent mark from 3-point land on the season, Teletovic should have a spot waiting for him in the Bucks' rotation once he's healthy, but it's unclear if he's on track to return at any point during the team's three-game week.",11/20/2017 6:09:33 AM,203141,F,3,3398,MIL,bucks,270301,11/20/2017 6:09:33 AM,mirza_teletovic
28,1511194055,Lonzo,Lonzo Ball: Triple-doubles in blowout win,NO,Healthy,,,,,Ball,"Ball registered 11 points (5-13 FG, 1-4 3Pt), 16 rebounds, 11 assists and two blocks across 40 minutes in Sunday’s 127-109 win over the Nuggets.","Ball's second career triple-double, which came at an age of 20 years and 23 days, included a career-high rebound total and tied him with LeBron James for youngest player to achieve the feat twice. He also joined Magic Johnson as the only Lakers player to have multiple triple-doubles in his rookie season and represented his first double-digit scoring effort since Nov. 11. Ball's shooting continues to be an issue on most nights, but he's encouragingly posted a 40.0 percent success rate over his last two games, a figure that still leaves plenty of room for improvement but is markedly better than the 29.6 percent success rate he's managed in 10 November games overall.",11/20/2017 6:07:35 AM,,G,3,4110,LAL,lakers,270300,11/20/2017 6:07:35 AM,
29,1511193980,Matthew,Matthew Dellavedova: Sidelined for third straight game,YES,Out,Tendinitis,,Left,Knee,Dellavedova,"Dellavedova (knee) has been ruled out for Monday’s game against the Wizards, Zach Rosen of the Wizards’ official site reports.","The Bucks will be lacking in some 3-point shooting off the bench Monday, as Mirza Teletovic (knee) will also join Dellavedova in street clothes. It marks the third straight absence for Dellavedova, who had started to see his role diminish prior to suffering from left knee tendinitis with the Bucks having bolstered their backcourt earlier in November with the acquisition of Eric Bledsoe.",11/20/2017 6:06:20 AM,203521,G,3,3508,MIL,bucks,270299,11/20/2017 6:06:20 AM,matthew_dellavedova
30,1511193611,Mason,Mason Plumlee: Sees extra run in loss,NO,Healthy,,,,,Plumlee,"Plumlee (abdomen) supplied 10 points (4-6 FG, 2-10 FT), four rebounds, two assists, four blocks and one steal across 30 minutes in Sunday’s 127-109  loss to the Lakers.","Plumlee came into the day listed as questionable and ended up playing a season high in minutes. The reserve center was thrust into extended action due to Nikola Jokic's second-quarter ejection, and although he endured a rough night from the charity stripe, he provided some outstanding supplementary production due to a season-best four blocks. Plumlee should be back to his usual second-unit role for Monday's game against the Kings.",11/20/2017 6:00:11 AM,203486,C,3,3442,DEN,nuggets,270298,11/20/2017 6:00:11 AM,mason_plumlee
31,1511193310,Will,Will Barton: Bench-leading 12 points Sunday,NO,Healthy,,,,,Barton,"Barton poured in 12 points (5-11 FG, 1-4 3Pt, 1-2 FT) and added five rebounds and one assist across 27 minutes in Sunday’s 127-109 loss to the Lakers.","Barton's scoring total led the Denver second unit an represented a nice bounce-back effort from a season-low four-point tally against the Pelicans on Friday. The veteran guard had only taken five shot attempts in that contest, but he was back up to his normal usage levels Sunday. Given his aggressive offensive game, typically strong work on the glass and solid allotment of playing time, Barton remains a highly viable fantasy option in all formats.",11/20/2017 5:55:10 AM,203115,G,3,3335,DEN,nuggets,270297,11/20/2017 5:55:10 AM,will_barton
32,1511193074,Nikola,Nikola Jokic: Ejected in second quarter,NO,Healthy,,,,,Jokic,"Jokic posted six points (1-5 FG, 4-4 FT), six rebounds, one assist and one steal across 12 minutes in Sunday’s 127-109 loss to the Lakers before getting ejected for arguing a non-call in the second quarter.","The 22-year-old big man got the hook along with head coach Mike Malone following a non-call in the second quarter, leaving Jokic with his second six-point tally in the last three games. Jokic also has another pair of single-digit point efforts in nine November contests, but he typically makes up for any scoring downturns with outstanding work on the glass. Accordingly, he's posted double-digit rebound totals in six games during the current month and is averaging a career-high 11.3 rebounds per game thus far this season. Jokic will look to bounce back in a favorable matchup against the Kings on Monday night.",11/20/2017 5:51:14 AM,203999,C,3,3612,DEN,nuggets,270296,11/20/2017 5:51:14 AM,nikola_jokic
33,1511192644,Wilson,"Wilson Chandler: Ups usage after Jokic's ejection, Millsap injury",YES,GTD,,,,,Chandler,"Chandler provided 17 points (5-10 FG, 3-7 3Pt, 4-4 FT), four rebounds, one assist, one steal and one block across 27 minutes in Sunday’s 127-109 loss to the Lakers.","Chandler extended a recent trend of increased involvement on offense, as he scored in double digits for the fourth consecutive contest. The scoring total was Chandler's second highest of the season, which was generated partly as a result of his third game over the last six with double-digit shot attempts. The 30-year-old forward also saw an uptick in usage due to center Nikola Jokic getting an early hook for arguing a non-call in the second quarter. Chandler's recent uptick in production after a slow start to the season has notably increased his viability in all season-long formats and daily contests.",11/20/2017 5:44:04 AM,201163,F,3,2880,DEN,nuggets,270295,11/20/2017 5:44:04 AM,wilson_chandler
34,1511192482,Lorenzo,Lorenzo Brown: Sent to G League,NO,Healthy,,,,,Brown,Brown was assigned to the G League’s Raptors 905 on Monday.,"Brown, who signed a two-way contract with the Raptors in the summer, had been a fixture for the G League squad all season before making his first two appearances with Toronto last week. He logged a combined 26 minutes in games against the Knicks and Wizards, tallying no points, four rebounds, three assists and two steals in those contests. Since Delon Wright (shoulder) is out indefinitely, Brown, who will play for the G League squad in Monday's game against the Greensboro Swarm, could rejoin the Raptors in short order to act as the third-string point guard behind Kyle Lowry and Fred VanVleet.",11/20/2017 5:41:22 AM,203485,G,4,3462,TOR,raptors,270294,11/20/2017 5:41:22 AM,lorenzo_brown
35,1511192277,Alfonzo,Alfonzo McKinnie: Sent back to G League,NO,Healthy,,,,,McKinnie,McKinnie was assigned to the G League’s Raptors 905 on Monday.,"McKinnie, Bruno Caboclo and Lorenzo Brown all dressed for the Raptors in Sunday's 100-91 win over the Wizards, but Brown (eight minutes) was the only player among the three who saw any run. The trio will head back to the G League for a matchup Monday with the Greensboro Swarm, which should afford all the opportunity to pick up extended minutes.",11/20/2017 5:37:57 AM,,F,4,4213,TOR,raptors,270293,11/20/2017 5:37:57 AM,
36,1511192253,Gary,Gary Harris: Contributes team-high 20 points in loss,NO,Healthy,,,,,Harris,"Harris posted 20 points (7-13 FG, 4-6 3Pt, 2-2 FT), three rebounds and one block across 33 minutes in Sunday’s 127-109 loss to the Lakers.","Harris spearheaded a short-handed Denver squad that was missing Nikola Jokic after the second quarter due to an ejection. The 23-year-old sharpshooter has had the hot hand over the last pair of contests, shooting a blistering 66.6 percent (16-for-24), matching that success rate from three-point range over that span as well. Harris has shot at least 50.0 percent in five of his last seven games and is sports a career-best 51.0 percent success rate from the field and 47.9 percent from behind the arc.",11/20/2017 5:37:33 AM,203914,G,3,3582,DEN,nuggets,270292,11/20/2017 5:37:33 AM,gary_harris
37,1511192214,Bruno,Bruno Caboclo: Assigned to G League,NO,Healthy,,,,,Caboclo,The Raptors assigned Caboclo to the G League’s Raptors 905 on Monday.,"Caboclo, Alfonzo McKinnie and Lorenzo Brown all dressed for the Raptors in Sunday's 100-91 win over the Wizards, but Brown (eight minutes) was the only player among the three who saw any run. The trio will head back to the G League for a matchup Monday with the Greensboro Swarm, which should afford all the opportunity to pick up extended minutes.",11/20/2017 5:36:54 AM,203998,F,4,3673,TOR,raptors,270291,11/20/2017 5:36:54 AM,bruno_caboclo
38,1511191890,Tim,Tim Hardaway: Casts doubt on availability Monday,YES,GTD,Soreness,,Left,Foot,Hardaway,"Hardaway, who is listed as questionable for Monday’s game against the Clippers, implied Sunday that his sore left foot would likely prevent him from suiting up for the contest, Al Iannazzone of Newsday reports. “I think it was just nagging, just nagging pain right there and me continuing to play on it, it got worse,” Hardaway said of the injury, which he first started feeling the morning after playing 37 minutes in a Nov. 15 game against the Jazz. “Just not really taking it serious. I’m thinking, ‘I’m strong enough, able enough to go out there and compete, so it’s not really that much. I don’t feel nothing as bad, so no need for me to get it right.’ But it got worse and worse and worse.”","The injury resulted in Hardaway sitting out Sunday's practice, with the 25-year-old instead doing some spot shooting and elliptical work. He'll likely continue to receive treatment early Monday before seeing how he feels during shootaround, but if Hardaway's foot is still bothering him, the Knicks would likely be inclined to hold him out for the first time all season. That would likely open up some extra minutes on the wing for Courtney Lee, Doug McDermott and Damyean Dotson.",11/20/2017 5:31:30 AM,203501,G,2,3459,NYK,knicks,270290,11/20/2017 5:31:30 AM,timothy_hardaway
39,1511191535,Damyean,Damyean Dotson: Returns from G League,NO,Healthy,,,,,Dotson,The Knicks recalled Dotson from the G League’s Westchester Knicks on Monday.,"The Knicks' decision to bring Dotson back one day after assigning him to the G League suggests that the team may be fearing an absence from starting wing Tim Hardaway (foot), who is listed as questionable for Monday's game against the Clippers. Courtney Lee and Doug McDermott would be the primary beneficiaries if Hardaway is indeed held out Monday, but Dotson could be called upon for some spot minutes off the bench.",11/20/2017 5:25:35 AM,,G,3,4198,NYK,knicks,270289,11/20/2017 5:25:35 AM,
40,1511191223,Dorian,Dorian Finney-Smith: Sidelined Monday vs. Celtics,YES,Out,Tendinitis,,Left,Knee,Finney-Smith,"Finney-Smith (knee) has been ruled out for Monday’s game against the Celtics, Earl K. Sneed of the Mavericks’ official site reports.","Mavericks head coach Rick Carlisle said just under a week ago that Finney-Smith would be ""out a while"" with left knee tendinitis, so until there's evidence the second-year forward has resumed practicing, a return to game action shouldn't be considered forthcoming. Harrison Barnes has been seeing more time at small forward lately with Finney-Smith unavailable, which has opened up more run for rookie Maxi Kleber at power forward.",11/20/2017 5:20:23 AM,1627827,F,3,3911,DAL,mavericks,270288,11/20/2017 5:20:23 AM,dorian_finney-smith
41,1511190131,Josh,Josh McRoberts: Out again Monday,YES,Out,Not Specified,,Not Specified,Lower Body,McRoberts,"McRoberts (lower body) has been ruled out for Monday’s game against the Celtics, Earl K. Sneed of the Mavericks’ official site reports.","The Mavericks haven't issued a timetable for McRoberts' return from a lower-extremity injury, so it's quite likely he'll miss further contests beyond Monday's. McRoberts has yet to appear in a game this season and may not be included in head coach Rick Carlisle's rotation once he's healthy enough to play.",11/20/2017 5:02:11 AM,201177,F,3,2832,DAL,mavericks,270287,11/20/2017 5:02:11 AM,josh_mcroberts
42,1511189776,Wesley,Wesley Iwundu: Returns from G League,NO,Healthy,,,,,Iwundu,"The Magic recalled Iwundu from the G League’s Lakeland Magic on Monday, Josh Robbins of the Orlando Sentinel reports.","Iwundu's return to the Magic ahead of Monday's game against the Pacers means that he's a candidate to suit up in the contest, but it's unlikely he would be included in head coach Frank Vogel's rotation if that's the case. The rookie out of Kansas State is averaging 1.8 points and a rebound in five minutes per game over five appearances with the parent club this season.",11/20/2017 4:56:16 AM,,F,3,4130,ORL,magic,270286,11/20/2017 4:56:16 AM,
